TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft
74728,"5089 N US Highway 259, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,975000,6,4,2806
74728,"10091 Campbell St, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,198500,3,2,1250
74728,"610 Timber Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,233325,,,
74728,"69 No Knot Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,950000,2,2.5,1673
74728,"23 Double Oak Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,504000,2,2,560
74728,"186 W Eagle Mountain Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,699000,1,1,1040
74728,"Guppy Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,650000,2,2,1064
74728,"44 Blue Ivy Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,775000,2,2,2088
74728,"300 Bent Oak Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1200000,5,4,2754
74728,"28 Oak Stone Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,990000,3,3.5,2850
74728,"32 Western Hls, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,168500,,,
74728,"584 Camp Ranch Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1199000,4,4,3120
74728,"324 Lucian Sorrel Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,655000,3,2.5,1727
74728,"1114 Joe Hough Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,450000,5,3,2232
74728,"17 Happy Place Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,3499000,9,9,1500
74728,"6363 Old Broken Bow Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,175000,3,1.5,1332
74728,"16 Double Oak Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,333000,1,1,320
74728,"238 E Eagle Mountain Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,710000,2,2,1446
74728,"1 Claire Creek Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,625000,,,
74728,"55 Peony Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,375000,3,2,1328
74728,"Aj Cedar Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,279000,,,
74728,"404 Wood Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,275000,3,1.5,1352
74728,"89 Greenling Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,600000,3,1.5,1200
74728,"322 Oak Stone Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,765000,4,3.5,1830
74728,"75 Ridge View Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1655000,5,4.5,4500
74728,"509 W Sherry Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,379900,5,2.5,2080
74728,"83 Davis Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1099999,3,3,2160
74728,"2400 Sweet Home Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,450000,3,2.5,2480
74728,"41 Western Hls, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,131572,,,
74728,"589 W Eagle Mountain Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1775000,6,6.5,4750
74728,"43 Catfish Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,999990,4,3.5,2304
74728,"34 Cabins of North Carter Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,899500,3,4,2194
74728,"34 Ridge Pine Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,725000,2,2.5,1520
74728,"22 Hawthorne Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1350000,4,4.5,4033
74728,"Hochalife Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,193680,,,
74728,"624 Sunflower Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,199900,3,2,1476
74728,"342 Sunrise Springs Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,929000,3,3.5,2148
74728,"2537 Camp Ranch Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,625000,2,1,1200
74728,"40 Lot 40, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,640000,1,1.5,1326
74728,"973 Burton Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,550000,1,1,750
74728,"193 Southern Sunrise, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,161765,,,
74728,"3 Twisted Timbers Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,555000,2,2,640
74728,"61 Lonely Maple Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,799000,2,2,1391
74728,"114 Marlin Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,269900,2,2,792
74728,"602 Timber Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,155011,,,
74728,"637 Timber Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130582,,,
74728,"63 Buttonwood Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,650000,1,1,1113
74728,"465 Triton Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,665000,1,1.5,1459
74728,"55 N Harvey Cedars Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,589900,1,1,939
74728,"86 Acorn Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,860000,3,3,1937
74728,"Hobie Cat Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,151750,,,
74728,"350 S Spruce Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,549000,1,1,1456
74728,"46 Lazy River Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,150000,,,
74728,"260 Shrouder Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,995000,4,4.5,4639
74728,"926 Redwood Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,489000,4,2,2128
74728,"12 N Moray Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,449000,3,1,1064
74728,"67 Conifer Crossing Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,190000,,,
74728,"19 Steelhead Bay Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,725000,4,2,2008
74728,"173 Wyr 55000 Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,2950000,4,3,3700
74728,"8578 Rr2 144 Hwy, Bethel, OK 74728","Bethel, OK 74728",For Sale,3900000,5,5,4900
74728,"30 Split Shot Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1100000,5,2.5,3339
74728,"102 Eagle Mountain Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,659000,2,2,1266
74728,"57 Cinnamon Teal Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1299000,4,5.5,3333
74728,"129 Poplar Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1195000,4,3,2892
74728,"651 Chinook Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,725000,2,3.5,1708
74728,"1832 Pine Lake Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,710000,3,3,2733
74728,"179 Southern Hills Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1125000,3,3,2800
74728,"28 Round Flower Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,529000,1,2,1721
74728,"28 Mossy Oak Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,899500,2,2.5,2186
74728,"Boulder Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,182700,,,
74728,"1301 Red Alder Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,5000000,,,
74728,"33 S Appleseed Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,499000,1,1,1432
74728,"96 Starfish Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,900000,2,2.5,1944
74728,"86 Skyhorse Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,897000,3,3.5,2115
74728,"230 Sugar Pine Loop, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,949000,4,4.5,2300
74728,"179 Tupelo St, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,279000,4,1,1150
74728,"45 E G Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,818000,3,3,2000
74728,"56 Bear Cedar Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,615000,1,1.5,1445
74728,"169 Driftcast Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,735000,2,3,1792
74728,"Craig Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,500000,,,
74728,"655 Chinook Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,950000,5,3.5,2000
74728,"137 Coffee Tree Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,685000,2,2,1330
74728,"313 Post Oak Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,749900,3,2,1600
74728,"38 Pine Meadow Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1399000,Studio,2,792
74728,"183 Bobber Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,525000,2,2,1184
74728,"Dogwood Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,77000,,,
74728,"145 Blackgum Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,799000,4,3,1815
74728,"8 Cabin of North Carter Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,176530,,,
74728,"937 Camp Ranch Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,715000,1,1,1180
74728,"2025 Pine Hills Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1389000,3,4.5,2760
74728,"334 Driftcast Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1175000,4,4,3048
74728,"6 Claire Creek Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,269000,,,
74728,"20 Buttonwood Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,235000,,,
74728,"59 Western Hls, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,134800,,,
74728,"127 Rd Slip Line, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,650000,1,2,1342
74728,"51 Antler Rdg, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1100000,3,3.5,2205
74728,"68 Ogden Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1999000,3,2,1686
74728,"116 Davis Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,599000,1,2,912
74728,"132 Woodland Circle Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1325000,4,4.5,3478
74728,"110 E Fork Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1050000,3,3,2164
74728,"507 Timber Creek Trails St, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,765000,2,3,1525
74728,"242 Stevens Gap Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,3500000,3,3,2000
74728,"76 Shortleaf Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,749900,6,3.5,2880
74728,"263 Orca Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,875000,3,2,2016
74728,"53 Mahogany Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1297500,4,3,2944
74728,"360 Timberline Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,719000,2,2,1275
74728,"21 Mayflower Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,695000,2,2,1484
74728,"12758 N US Highway 259, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1499000,4,2.5,2744
74728,"36 Juniper, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,929900,4,3,1962
74728,"232 Birch Stone Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,624000,1,1,900
74728,"Mountain Loop, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,249000,,,
74728,"97 Smoke Tree Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,2175000,8,9.5,6230
74728,"199 Gentry Oak Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1199000,4,4.5,2724
74728,"9865 W State Highway 3, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,4500000,,,
74728,"700 Woodland Bluff Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1049000,4,4.5,2281
74728,"1421 N Lukfata Trail Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,949000,4,4,2050
74728,"177 Albacore Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,799000,3,2.5,2406
74728,"367 Pickleberry Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,799000,2,3.5,2112
74728,"N US Highway 259 Lot 1, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,590400,,,
74728,"128 Timber Passage Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,663750,1,1,1062
74728,"205 N Kaye Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,675000,4,2.5,2650
74728,"322 Timbuktu Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1400000,5,5,3546
74728,"511 Long Pine Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1049000,5,4,2400
74728,"Mum Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,185000,,,
74728,"Hidden Pines Loop Lot 37, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,158000,,,
74728,"72 Sycamore Springs Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,599000,1,1,1025
74728,"642 Chinook Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,525000,3,2,1572
74728,"US Highway 259 Hwy N Lot 2, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,459450,,,
74728,"187 Perch Cove Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,575000,2,2.5,2087
74728,"Bear Elm Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,139900,,,
74728,"202 Infinity Pines Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,950000,2,2,1600
74728,"155 Mahi Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,645900,2,2,1010
74728,"2893 Us 70 Hwy, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,565000,6,3,3200
74728,"556 W Eagle Mountain Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,750000,1,1.5,1350
74728,"349 Marlin Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,599000,1,1,616
74728,"560 Southern Hills Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,805000,2,2,1700
74728,"166 Marlin Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,749000,3,2.5,2142
74728,"275 Lookout Pines Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,785000,2,3,1520
74728,"26 Huckleberry Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,675000,2,2.5,1600
74728,"63 Loblolly Springs Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,699000,2,2,1548
74728,"3323 Craig Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,332500,,,
74728,"57 Wild Turkey Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,699000,1,1.5,1120
74728,"Hidden Pines Loop Lot 38, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,158000,,,
74728,"67 Monterey Oak Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,350000,,,
74728,"65 Watson Run, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,154500,,,
74728,"7 Claire Creek Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,309000,,,
74728,"66 Watson Run, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,154500,,,
74728,"15 Stones River Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,784865,2,3,1987
74728,"106 Main St, Eagletown, OK 74728","Eagletown, OK 74728",For Sale,269000,,,
74728,"7 Cabin of North Carter Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,176530,,,
74728,"15 Turtle Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,188100,,,
74728,"165 Wildcat Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,840000,3,2,2091
74728,"57 Lookout Pines Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,625000,2,1,1200
74728,"2805 Catfish Bay Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1700000,3,2,1644
74728,"N US Highway 259, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,484500,,,
74728,"61 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,169500,,,
74728,"59 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,163500,,,
74728,"32 Cedar Hls, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,99000,,,
74728,"135 Triton Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,998000,4,3,2495
74728,"Wilderness Riv Lot 20, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,112000,,,
74728,"44 Sea Doo Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1500000,5,5,3306
74728,"33 Sweet Camphor Way, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,690000,3,2.5,1800
74728,"177 Hochapine Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1199000,4,4,2644
74728,"2 Joe Hough Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,141310,,,
74728,"73 Carter Valley Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,882300,2,2,1730
74728,"Winding Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,131660,,,
74728,"66 Tall Timber Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,139100,,,
74728,"Lot 76, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,190000,,,
74728,"14 Legacy Vista Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,225000,,,
74728,"19 Lookout Pines Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,615000,2,1,1200
74728,"1 Joe Hough Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,140790,,,
74728,"Canoe Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,5885440,,,
74728,"33 Legacy Pine Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,165600,,,
74728,"121 N Sunrise Blf, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,288000,,,
74728,"148 Timberline Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,179000,,,
74728,"145 Hobie Cat Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,795000,3,3.5,2500
74728,"276 Hornbeam Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,299900,2,1,648
74728,"21 Meadow Lake Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1600000,4,4.5,2945
74728,"Hidden Pines Loop Lot 36, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,158000,,,
74728,"Hidden Pines Loop Lot 27, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,158000,,,
74728,"63 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,156000,,,
74728,"553 Hilltop Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,775750,3,3.5,1763
74728,"2 River Otter Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,279300,,,
74728,"4 Old Ranch Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1200000,3,3,2214
74728,"35 Jordan Way, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1300000,6,5.5,3184
74728,"57 Bear Branch Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,775000,2,2,1414
74728,"69 Watson Run, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,153000,,,
74728,"2259 Sweet Home Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,389000,,,
74728,"43 S Sunrise Blf, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,131300,,,
74728,"131 Marlin Dr, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,598500,3,2,1400
74728,"68 Watson Run, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,150000,,,
74728,"54 Pecan Trace Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1300000,5,5,2983
74728,"Craig, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,500000,,,
74728,"62 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,136500,,,
74728,"8791 E Us Hwy, Eagletown, OK 74728","Eagletown, OK 74728",For Sale,999000,,,
74728,"Carson Creek Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,189000,,,
74728,"593 Timber Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,155270,,,
74728,"Wilderness Riv Lot 21, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,127000,,,
74728,"Catfish Bay Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,149000,,,
74728,"Tba Lost Creek Rd N Lot 134, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,154900,,,
74728,"22 Kingfisher Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"58 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,151500,,,
74728,"262 Southern Sunrise, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,167992,,,
74728,"Hochacypress Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,287280,,,
74728,"224 Cedar Hills Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"93 Twisted Pine Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1050000,3,2.5,2050
74728,"45 Crappie Ct, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,990000,3,3,2184
74728,"1289 Lukfata Church Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,235000,3,2,2056
74728,"5848 US Highway 259, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,100000,,,
74728,"75 Fat Bass Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,317500,,,
74728,"258 Southern Sunrise, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,166005,,,
74728,"43 Wigeon Way, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,256700,,,
74728,"Holly Creek Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,690000,,,
74728,"2263 Camp Ranch Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,630000,1,1,999
74728,"225 Palo Verde Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",Pending,749900,2,2,1664
74728,"220 Forest Brook Loop, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,197400,,,
74728,"19 Middle Meddock Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"Wilderness Riv Lot 13, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,108000,,,
74728,"4 Claire Creek Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,399000,,,
74728,"624 Timber Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,123981,,,
74728,"Tbd Us 259 Hwy, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,5750000,,,
74728,"Hidden Pines Loop Lot 35, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,152000,,,
74728,"9 Hickory Hls, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,120000,,,
74728,"68 Green Mallard Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,141250,,,
74728,"3320 N Catfish Bay Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,2437000,,,
74728,"976 Hickory Post Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,155000,,,
74728,"29 Watering Hole Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1500000,4,4,2589
74728,"35 Winecup Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1100000,2,3.5,2737
74728,"Pine Seed Trl Lot 4, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,187000,,,
74728,"250 Southern Sunrise, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,158850,,,
74728,"2 Kingfisher Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,150000,,,
74728,"70 Watson Run, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"507 Forest Brook Loop, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,139500,,,
74728,"Pine Seed Trl Lot 1, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,187000,,,
74728,"Infinity Pnes, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,2495000,,,
74728,"10 Kingfisher Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"4 Cabin of North Carter Crk, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,150120,,,
74728,"55 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,136500,,,
74728,"8 Paradise Valley Rd, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,150000,,,
74728,"Lot 135, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,174504,,,
74728,"9 Southern Hills Cir, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,1031250,,,
74728,"NW Hidden Pines Loop Lot 31, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,158000,,,
74728,"3 Kingfisher Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,150000,,,
74728,"9 Kingfisher Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"16 Middle Meddock Ln, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,133900,,,
74728,"8578 Indian 144 Hwy, Bethel, OK 74728","Bethel, OK 74728",For Sale,1200000,2,2,1500
74728,"56 Brittains Br, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,136500,,,
74728,"209 Southern Sunrise, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,175412,,,
74728,"Wilderness Riv Lot 12, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,197000,,,
74728,"1 Kiamichi Ests, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,80000,,,
74728,"11 Kingfisher Trl, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,130000,,,
74728,"284 Forest Brook Loop, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,164000,,,
74728,"Pine Seed Trl Lot 3, Broken Bow, OK 74728","Broken Bow, OK 74728",For Sale,187000,,,
