TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft
72901,5401 Jenny Lind Rd,"Fort Smith, AR 72901",Apartment,795,2,1,737
72901,1624 Fresno St,"Fort Smith, AR 72901",Apartment,675,1,1,635
72901,1624 Fresno St,"Fort Smith, AR 72901",Apartment,795,2,1,935
72901,622 N 19th St Apt 2,"Fort Smith, AR 72901",Apartment,600,1,1,350
72901,1813 N N St,"Fort Smith, AR 72901",Apartment,850,3,2,
72901,1502 S Greenwood Ave Unit 1,"Fort Smith, AR 72901",Apartment,750,2,1,900
72901,2851 Xavier St,"Fort Smith, AR 72901",Apartment,800,2,2,986
72901,2905-2907 Alabama Ave,"Fort Smith, AR 72901",Apartment,550,1,1,712
72901,2301 S V St,"Fort Smith, AR 72901",Apartment,600,2,1,795
72901,2212 Savannah St,"Fort Smith, AR 72901",Apartment,1095,2,1,916
72901,502 N 25th St,"Fort Smith, AR 72901",House,1295,3,2,1237
72901,5109 S 24th St,"Fort Smith, AR 72901",House,1095,2,1,700
72901,2905-2907 Alabama Ave,"Fort Smith, AR 72901",Apartment,550,1,1,712
72901,2301 S V St,"Fort Smith, AR 72901",Apartment,600,2,1,795
72901,2212 Savannah St,"Fort Smith, AR 72901",Apartment,1095,2,1,916
72901,502 N 25th St,"Fort Smith, AR 72901",House,1295,3,2,1237
72901,5109 S 24th St,"Fort Smith, AR 72901",House,1095,2,1,700
35906,98 Sutton Cir,"Rainbow City, AL 35906",Apartment,940,2 - 3,1.5,986 - 1150
35906,3715 Rainbow Dr,"Rainbow City, AL 35906",Apartment,790,1,1,680
35906,3715 Rainbow Dr,"Rainbow City, AL 35906",Apartment,815,3,2,1098
35906,164 Christopher St,"Rainbow City, AL 35906",Apartment,938,2,2,1000
35906,410 Kensington Ln,"Rainbow City, AL 35906",House,1695,3,2,1416
35906,207 St Christopher St,"Rainbow City, AL 35906",Apartment,963,2,2,
37072,100 Lennox Pl,"Goodlettsville, TN 37072",Apartment,1371,1,1,842
37072,100 Lennox Pl,"Goodlettsville, TN 37072",Apartment,1775,3,2,1228
37072,110 Harris St,"Goodlettsville, TN 37072",Apartment,1259,1,1,740
37072,110 Harris St,"Goodlettsville, TN 37072",Apartment,1514,3,2,2000
37072,333 Northcreek Blvd,"Goodlettsville, TN 37072",Apartment,1649,1,1 - 2,
37072,333 Northcreek Blvd,"Goodlettsville, TN 37072",Apartment,2107,3,1 - 2,
37072,1055 Ridgecrest Dr,"Goodlettsville, TN 37072",House,3900,Studio,,21439
37072,154 Henry Rd,"Goodlettsville, TN 37072",House,1700,3,2,1200
37072,118 Jesse Brown Dr,"Goodlettsville, TN 37072",House,2205,3,2,1608
37072,2018 Valley Dr,"Goodlettsville, TN 37072",House,1860,2,2,1569
37072,2017 Skyline Dr,"Goodlettsville, TN 37072",House,2265,3,2,1449
37072,73 McMurtry Rd,"Goodlettsville, TN 37072",House,2000,3,2,1170
37072,196 Ivy Hill Ln,"Goodlettsville, TN 37072",House,2150,3,2.5,1800
37072,118 Buckingham Ct,"Goodlettsville, TN 37072",House,2410,3,2,2150
37072,161 Cobblestone Place Dr,"Goodlettsville, TN 37072",Townhome,1599,2,2.5,1312
37072,422 Rosehill Dr Unit A,"Goodlettsville, TN 37072",Townhome,2700,4,2,1800
37072,500 Windsor Green Blvd,"Goodlettsville, TN 37072",Apartment,1224,1,1,650
37072,500 Windsor Green Blvd,"Goodlettsville, TN 37072",Apartment,1544,2,2,1048
37072,142 Cartwright Pkwy,"Goodlettsville, TN 37072",House,2215,3,2,1730
37072,100 Robert Cartwright Dr,"Goodlettsville, TN 37072",Apartment,1050,1,1,792
37072,100 Robert Cartwright Dr,"Goodlettsville, TN 37072",Apartment,1425,3,2,1319
37072,452 Moss Trl,"Goodlettsville, TN 37072",Apartment,1305,1,1,948
37072,452 Moss Trl,"Goodlettsville, TN 37072",Apartment,1550,3,2,1240
37072,30 Dry Creek Rd,"Goodlettsville, TN 37072",Apartment,1243,2,2,1098
37072,30 Dry Creek Rd,"Goodlettsville, TN 37072",Apartment,1432,3,2,1315
37072,615 Ellen Dr Unit 1-4,"Goodlettsville, TN 37072",Apartment,1495,2,1,900
37072,100 Lewis Dr,"Goodlettsville, TN 37072",Apartment,1045,1,1,550
37072,100 Lewis Dr,"Goodlettsville, TN 37072",Apartment,1275,2,1,800
37072,422 Rosehill Dr Unit B,"Goodlettsville, TN 37072",Apartment,2700,4,2,1800
37072,110 Harris St,"Goodlettsville, TN 37072",House,1700,2,2,1609
72638,208 Ember Dr Apt 2,"Green Forest, AR 72638",Apartment,650,1,1,
76117,5709 E Belknap St,"Haltom City, TX 76117",Apartment,925,1,1,418 - 424
76117,5151 Broadway Ave,"Haltom City, TX 76117",Other,975,1,1,
76117,5613 Coventry Park Dr,"Haltom City, TX 76117",Apartment,1047,1,1,521
76117,5613 Coventry Park Dr,"Haltom City, TX 76117",Apartment,1399,2,2,1000
76117,1E 706625 Unit Bedroom,"Haltom City, TX 76117",House,431,1,1,
76117,5151 Broadway Ave,"Haltom City, TX 76117",House,975,1,1,
76117,1209 Kings Hwy,"Fort Worth, TX 76117",House,1400,1,1,950
76117,5005 NE Loraine St Apt 14,"Haltom City, TX 76117",Apartment,900,Studio,1,364
76117,5709 E Belknap St Apt 1067,"Haltom City, TX 76117",Apartment,910,Studio,1,327
76117,5709 E Belknap St Apt 2161,"Haltom City, TX 76117",Apartment,925,Studio,1,327
76117,5709 E Belknap St Apt 2074,"Haltom City, TX 76117",Apartment,928,Studio,1,327
76117,3570 Paramount St,"North Richland Hills, TX 76117",House,2150,4,2,1454
76117,3413 Haltom Rd,"Haltom City, TX 76117",House,1795,3,2,1232
76117,3712 Eastridge Dr,"Haltom City, TX 76117",House,1850,3,2,1754
76117,5012 Vicki St,"Haltom City, TX 76117",House,2025,4,2.5,2240
76117,3429 Tourist Dr,"North Richland Hills, TX 76117",House,1625,3,2,1100
76117,5805 Maryview Ter,"Haltom City, TX 76117",House,2250,4,3,2664
76117,5240 Palmer Dr,"Haltom City, TX 76117",House,2200,4,2.5,2139
76117,5301 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1089,1,1,660
76117,5301 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1371,2,2,966
76117,5005 NE Loraine St Apt 22,"Haltom City, TX 76117",Apartment,1200,2,1,819
76117,5637 Highland Ave,"Haltom City, TX 76117",House,1995,3,1,1192
76117,5101 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1064,1,1,575
76117,5101 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1495,2,2,1041
76117,5201 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1064,1,1,611
76117,5201 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1381,2,2,956
76117,5501 Adams Dr,"Haltom City, TX 76117",Condo/Townhome,1161,1,1,650
76117,5501 Adams Dr,"Haltom City, TX 76117",Condo/Townhome,1455,3,1,1125
76117,5224 Bonnie Wayne St,"Haltom City, TX 76117",House,1875,3,2,999
76117,5118 Springlake Pkwy,"Haltom City, TX 76117",House,2300,3,2.5,1413
76117,2423 Oakwood Ter,"Haltom City, TX 76117",House,1865,3,1,1046
76117,5005 NE Loraine St Apt 12,"Haltom City, TX 76117",Apartment,1050,1,1,591
76117,4704 Haltom Rd,"Haltom City, TX 76117",Townhome,2500,2,2,1161
76117,5709 E Belknap St Apt 1024,"Haltom City, TX 76117",Apartment,1010,1,1,418
76117,5709 E Belknap St Apt 1051,"Haltom City, TX 76117",Apartment,1010,1,1,418
76117,5709 E Belknap St Apt 1127,"Haltom City, TX 76117",Apartment,1010,1,1,418
76117,5709 E Belknap St Apt 2041,"Haltom City, TX 76117",Apartment,1215,1,1,418
76117,5613 Ezell St Ezell St Unit 5613,"Haltom City, TX 76117",Apartment,875,1,1,336
76117,3704 Aurora St,"Haltom City, TX 76117",House,2085,4,2,1390
76117,3001 Jane Ln,"Haltom City, TX 76117",Apartment,1100,1,1,676
76117,3001 Jane Ln,"Haltom City, TX 76117",Apartment,1465,3,2,1082
76117,5713 Highland Ave,"Haltom City, TX 76117",House,1795,3,2,1402
76117,5709 E Belknap St Apt 1092,"Haltom City, TX 76117",Apartment,968,Studio,1,327
71801,303 W 23rd St,"Hope, AR 71801",Apartment,700,2,1,850
77029,1709 Caspersen Dr,"Houston, TX 77029",House,1400,3,2,871
77029,11117 Oswego St,"Houston, TX 77029",House,1600,3,2,1156
77029,2203 Pearl St,"Houston, TX 77029",House,1795,3,2,1298
77029,1422 Teanaway Ln,"Houston, TX 77029",House,1450,2,1,960
77029,115 N Carolina St,"Houston, TX 77029",House,1475,3,2,
77029,421 Clearwater St,"Houston, TX 77029",House,1800,4,3,1900
77029,418 Armstrong St Unit B,"Houston, TX 77029",Condo,1395,3,2,872
77029,319 Clearwater St,"Houston, TX 77029",Other,1550,3,2,1314
77029,8747 Josie St,"Houston, TX 77029",House,1400,3,1,950
77029,416 DE Haven St,"Houston, TX 77029",House,1225,2,2,1160
77029,314 New Mexico St,"Houston, TX 77029",House,1500,3,1,1292
77029,10317 Chadwick St,"Houston, TX 77029",House,1800,3,2,1350
77029,9834 Racine St,"Houston, TX 77029",Apartment,1299,3,1,825
77029,8606 Berndale St Rm 1,"Houston, TX 77029",Townhome,850,1,1,400
77029,8019 Richards St,"Houston, TX 77029",Apartment,1800,Studio+,,
77029,8019 Richards St,"Houston, TX 77029",Apartment,3400,Studio+,,
77029,322 New Hampshire St,"Houston, TX 77029",Other,1600,3,2,972
77029,9834 Racine St Unit B,"Houston, TX 77029",Other,1299,3,1,840
77029,10313 Norvic St,"Jacinto City, TX 77029",House,1395,3,2,1250
77029,407 Connecticut St,"Houston, TX 77029",Other,850,Studio,,
77029,301 Mascot St,"Houston, TX 77029",Other,600,Studio,,
38343,3105 Fawn Ridge Cv,"Humboldt, TN 38343",House,1995,3,2,1840
67505,103 E 7th Ave,"South Hutchinson, KS 67505",Apartment,649,1,1,554
67505,103 E 7th Ave,"South Hutchinson, KS 67505",Apartment,759,2,1,700
67501,128 E Carpenter St,"Hutchinson, KS 67501",House,625,2,1,694
67501,516 W 13th Ave,"Hutchinson, KS 67501",House,1250,2,1,982
67501,1720 E 2nd Ave,"Hutchinson, KS 67501",House,750,2,1,720
67501,600 W 8th Ave,"Hutchinson, KS 67501",House,875,4,1,1257
67501,219 E Campbell St Unit 1,"Hutchinson, KS 67501",House,675,2,1,752
67501,1612 W 4th Ave Apt C,"Hutchinson, KS 67501",House,525,1,1,350
67501,124 E 6th Ave,"Hutchinson, KS 67501",Apartment,425,1,1,
67501,400 E Sherman St,"Hutchinson, KS 67501",Apartment,500,1,1,
67501,14 E 2nd Ave,"Hutchinson, KS 67501",Apartment,425,1,1,
67501,14 E 2nd Ave,"Hutchinson, KS 67501",Apartment,450,1,1,
67501,900 E 11th Ave,"Hutchinson, KS 67501",Apartment,475,Studio+,1,450
67501,401 E Ave,"Hutchinson, KS 67501",Apartment,490,Studio,1,250
67501,401 E Ave,"Hutchinson, KS 67501",Apartment,650,2,1,700
67501,14 W 1st Ave,"Hutchinson, KS 67501",Apartment,1950,2,2,1500
67501,14 W 1st Ave,"Hutchinson, KS 67501",Apartment,2100,2,2,1500
67501,815 N Washington St,"Hutchinson, KS 67501",Apartment,425,1,1,400
67501,116 E 10th Ave,"Hutchinson, KS 67501",Apartment,625,2,1,525
67501,528 N Grandview St,"Hutchinson, KS 67501",House,700,3,1,1118
32254,3034 W 18th Street W 18th B St Unit 3034,"Jacksonville, FL 32254",House,775,1,1,528
32254,3533 Oleander St,"Jacksonville, FL 32254",House,1210,2,1,1219
32254,758 Mackinaw St,"Jacksonville, FL 32254",House,1250,2,1,1239
32254,2651 Lowell Ave,"Jacksonville, FL 32254",House,1008,2,1,1036
32254,2932 Rhonda Rd,"Jacksonville, FL 32254",House,997,2,1,750
32254,3013 Dignan St,"Jacksonville, FL 32254",House,1227,2,1,868
32254,2757 Lowell Ave,"Jacksonville, FL 32254",House,1109,2,1,747
32254,3045 W 15th St,"Jacksonville, FL 32254",House,1500,3,1.5,1526
32254,2915 Lucoma Dr,"Jacksonville, FL 32254",House,1545,3,2,1300
32254,2515 Melson Ave,"Jacksonville, FL 32254",House,1164,3,1.5,1034
32254,970 McTyre Ct,"Jacksonville, FL 32254",House,1491,3,2,1271
32254,5239 Potomac Ave,"Jacksonville, FL 32254",House,1452,3,2,1392
32254,2905 16th St W,"Jacksonville, FL 32254",House,1508,3,2,1229
32254,3131 Thomas St,"Jacksonville, FL 32254",House,1468,3,2,1230
32254,3137 Nolan St,"Jacksonville, FL 32254",House,1095,3,2,1134
32254,916 Prospect St,"Jacksonville, FL 32254",House,1470,3,2,1300
32254,5121 Andrews St,"Jacksonville, FL 32254",House,1310,3,1,1372
32254,1524 Detroit St,"Jacksonville, FL 32254",House,1270,3,2,984
32254,3037 Columbus Ave,"Jacksonville, FL 32254",House,1350,3,1,1024
32254,914 Allison St,"Jacksonville, FL 32254",House,1405,3,2,1395
32254,2900 Thomas St,"Jacksonville, FL 32254",House,1445,3,2,1272
32254,3042 4th Street Cir,"Jacksonville, FL 32254",House,1575,3,2,1686
32254,5330 Kankakee Blvd,"Jacksonville, FL 32254",House,1410,3,2,1380
32254,3357 Columbus Ave,"Jacksonville, FL 32254",House,1000,1,1,550
32254,1073 Seminole Ave,"Jacksonville, FL 32254",House,1308,3,1,950
32254,1623 Saint Clair St,"Jacksonville, FL 32254",House,1540,4,2,1858
32254,2966 W 5th St,"Jacksonville, FL 32254",House,1390,4,1.5,1056
32254,3516 Deer St,"Jacksonville, FL 32254",House,1391,4,2,1480
32254,2962 W 15th St,"Jacksonville, FL 32254",House,1300,3,1,1200
32254,1129 Saint Clair St,"Jacksonville, FL 32254",House,1199,3,1,1200
32254,3034 Imperial St,"Jacksonville, FL 32254",House,1300,2,2,1079
32254,3055 Nolan St,"Jacksonville, FL 32254",House,900,2,1,700
32254,1094 Hood Ave,"Jacksonville, FL 32254",House,1435,3,,1224
32254,2817 Sunnyside St,"Jacksonville, FL 32254",House,1250,2,1,768
32254,414 Willow Branch Ave,"Jacksonville, FL 32254",House,1450,3,1,1200
32254,3048 W 19th St,"Jacksonville, FL 32254",House,1350,3,1,1231
32254,3246 Nolan St,"Jacksonville, FL 32254",House,1595,3,2,1164
32254,5346 Missouri Ave # 1890,"Jacksonville, FL 32254",House,1415,3,1,1202
32254,3146 Nolan St,"Jacksonville, FL 32254",House,1450,3,1,1146
32254,3055 Dignan St,"Jacksonville, FL 32254",House,1665,3,2,1050
32254,849 Superior St,"Jacksonville, FL 32254",House,1200,2,1,795
32254,2823 6th St W,"Jacksonville, FL 32254",Apartment,801,2,1,640
32254,849 Superior St,"Jacksonville, FL 32254",House,1200,2,1,795
32254,3357 Columbus Ave,"Jacksonville, FL 32254",House,1000,1,1,550
32254,3055 Dignan St Unit 1,"Jacksonville, FL 32254",House,1665,3,2,1050
32254,3246 Nolan St,"Jacksonville, FL 32254",House,1595,3,2,1164
32254,3359 Columbus Ave,"Jacksonville, FL 32254",Apartment,1000,1,1,550
32254,3034 Imperial St,"Jacksonville, FL 32254",House,1300,2,2,1079
32254,3434 Deer St,"Jacksonville, FL 32254",House,2000,3,2,1120
61257,303 Larson Ct,"Hillsdale, IL 61257",Apartment,775,2,1,700
61257,301 Larson Ct,"Hillsdale, IL 61257",Apartment,775,2,1,700
66106,2312 Victoria Dr,"Kansas City, KS 66106",Apartment,1010,2 - 3,1,842 - 1000
66106,5439 Sutton Ave,"Kansas City, KS 66106",House,1865,3,1.5,1470
66106,5014 Vista St,"Kansas City, KS 66106",House,1150,2,1,875
66106,2102 S 39th St,"Kansas City, KS 66106",House,1800,3,1,1200
66106,5629 Crest Dr,"Kansas City, KS 66106",House,1375,3,2,1307
66106,1201 S 38th St,"Kansas City, KS 66106",Condo,695,1,1,700
66106,1302-1304 S 32nd St,"Kansas City, KS 66106",Apartment,750,1,1,
66106,5508 Osage Ave Unit B,"Kansas City, KS 66106",Apartment,875,2,1,
66106,1302 S 32nd St Unit 1302-08,"Kansas City, KS 66106",Apartment,900,1,1,700
66106,1302 S 32nd St Unit 1302-10,"Kansas City, KS 66106",Apartment,1095,2,1,850
66106,3411 Strong Ave Unit 8,"Kansas City, KS 66106",Apartment,600,1,1,400
66106,7265 Forest Dr,"Kansas City, KS 66106",Apartment,979,1,1,640
66106,7265 Forest Dr,"Kansas City, KS 66106",Apartment,1399,4,2,1680
66106,3100 S 56th Ter,"Kansas City, KS 66106",House,2075,3,2,2188
66106,4940 Powell Ave,"Kansas City, KS 66106",Townhome,1195,2,1,100
66106,1425 S 55th St,"Kansas City, KS 66106",Apartment,800,1,1,550
66106,1425 S 55th St,"Kansas City, KS 66106",Apartment,900,3,1,800
68850,1305 N Erie St,"Lexington, NE 68850",Apartment,750,1,1,450
46947,17-18-19 Cedar Island Dr,"Logansport, IN 46947",Apartment,1195,2,2,1700
46947,3303 Maplewood Dr,"Logansport, IN 46947",Apartment,695,1,1,805
46947,222 1/2 13th St,"Logansport, IN 46947",Apartment,895,2,1,1290
46947,1323 Riverside Dr,"Logansport, IN 46947",House,675,1,1,
46947,1815 E Broadway St,"Logansport, IN 46947",Apartment,799,1,1,785
46947,1011 North St,"Logansport, IN 46947",Apartment,579,1,1,500
46947,1011 North St,"Logansport, IN 46947",Apartment,699,1,1,500
46947,3405 Lindsay Dr,"Logansport, IN 46947",Apartment,900,1,1,780
46947,3405 Lindsay Dr,"Logansport, IN 46947",Apartment,1116,3,2,1070
46947,1817 E Broadway St,"Logansport, IN 46947",Apartment,749,2,1,768
46947,3200 Maple Ridge Ct,"Logansport, IN 46947",Apartment,Contact For Price,1 - 2,1,
46947,524 Front St,"Logansport, IN 46947",Apartment,899,2,1,700
46947,312 1/2 11th St,"Logansport, IN 46947",Apartment,795,2,1,1000
52738,810 Springer Ave,"Columbus Junction, IA 52738",Apartment,625,2,1,770
27332,1717 Margarita Ln,"Sanford, NC 27332",House,1600,3,2,1489
27332,1085 Woodridge Trl,"Sanford, NC 27332",House,2100,3,2,1750
27332,5191 Cardinal Cir,"Sanford, NC 27332",House,1895,3,2,1443
27332,214 Summerlin Dr,"Sanford, NC 27332",House,3000,4,3,2411
27332,104 Port Bay,"Sanford, NC 27332",House,1620,4,2,1476
27332,36 Hill Side Ln,"Sanford, NC 27332",Other,1000,3,2,
27332,4035 Timber Wolf Cir,"Sanford, NC 27332",House,2700,3,1.5,1350
27332,1300 South Park Way # 637,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 717,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 647,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 946,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 635,"Sanford, NC 27332",Apartment,1547,2,2,1159
27332,1300 South Park Way # 1122,"Sanford, NC 27332",Apartment,1547,2,2,1159
27332,1300 South Park Way # 1142,"Sanford, NC 27332",Apartment,1547,2,2,1159
27332,1300 South Park Way # 603,"Sanford, NC 27332",Apartment,1553,2,2,1147
27332,1300 South Park Way # LP509,"Sanford, NC 27332",Apartment,1579,2,2,1147
27332,1300 South Park Way # TL210,"Sanford, NC 27332",Apartment,1579,2,2,1147
27332,1300 South Park Way # TL146,"Sanford, NC 27332",Apartment,1607,2,2,1159
27332,1300 South Park Way # TL214,"Sanford, NC 27332",Apartment,1607,2,2,1159
27332,1300 South Park Way # TL144,"Sanford, NC 27332",Apartment,1607,2,2,1159
27332,1300 South Park Way # LP319,"Sanford, NC 27332",Apartment,1607,2,2,1159
27332,1300 South Park Way # LP313,"Sanford, NC 27332",Apartment,1622,2,2,1159
27332,922 Brenda St,"Sanford, NC 27332",House,2200,4,2.5,
27332,60 Kittery Pt,"Sanford, NC 27332",House,2500,4,2,2700
27332,108 Canyon Ct,"Sanford, NC 27332",House,1950,4,3,1887
27332,1300 South Park Way # 1140,"Sanford, NC 27332",Apartment,1757,3,2,1373
27332,1300 South Park Way # 426,"Sanford, NC 27332",Apartment,1274,1,1,810
27332,480 Northveiw Dr,"Sanford, NC 27332",House,1750,3,2,1536
27332,75 Timberwood Ln,"Sanford, NC 27332",House,1895,4,2.5,1960
27332,65 Lone Pine Trl,"Sanford, NC 27332",House,2200,4,2.5,2452
27332,1300 South Park Way # 739,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 1011,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 412,"Sanford, NC 27332",Apartment,1528,2,2,1147
27332,1300 South Park Way # 936,"Sanford, NC 27332",Apartment,1547,2,2,1159
27332,1300 South Park Way # 615,"Sanford, NC 27332",Apartment,1547,2,2,1159
27332,1300 South Park Way # 229,"Sanford, NC 27332",Apartment,1553,2,2,1147
27332,1300 South Park Way # 308,"Sanford, NC 27332",Apartment,1572,2,2,1159
27332,1300 South Park Way # LP441,"Sanford, NC 27332",Apartment,1579,2,2,1147
27332,1300 South Park Way # LP541,"Sanford, NC 27332",Apartment,1579,2,2,1147
27332,1300 South Park Way # TL114,"Sanford, NC 27332",Apartment,1607,2,2,1159
27332,1300 South Park Way # TL108,"Sanford, NC 27332",Apartment,1604,2,2,1147
27332,1300 South Park Way # 207,"Sanford, NC 27332",Apartment,1274,1,1,810
65708,1213 Woodland Rdg,"Monett, MO 65708",House,1299,3,2,1316
65708,221 Fairway Ave,"Monett, MO 65708",Apartment,400,1 - 2,1,
28112,3141 Highway 74 # 74-2421,"Monroe, NC 28112",House,1495,Studio,,
28112,3141 E Hwy,"Monroe, NC 28112",House,1495,Studio+,1,
28112,4614 Bent Green Ln,"Monroe, NC 28112",House,1850,3,2,
28112,2000 Briarberry Ln,"Monroe, NC 28112",House,1900,3,2,1308
28112,735 Harvest Way,"Monroe, NC 28112",House,1925,3,2,1318
28112,1009 Warwick Hills Way,"Monroe, NC 28112",House,2295,3,2,1619
28112,2308 Kingstree Dr,"Monroe, NC 28112",House,2420,4,2.5,2752
28112,920 Southridge Dr,"Monroe, NC 28112",House,1995,3,2.5,2198
28112,735 Harvest Way Unit 1,"Monroe, NC 28112",House,1925,3,2,1318
28112,1202 Stone Marker Dr,"Monroe, NC 28112",House,2395,4,2.5,2468
28112,1200 McCray St,"Monroe, NC 28112",House,1795,3,2,1444
28112,2017 Briarberry Ln,"Monroe, NC 28112",House,1685,3,2,
28112,1311 Saint Andrews Dr,"Monroe, NC 28112",House,1795,3,2,1946
28112,900 E Sunset Dr,"Monroe, NC 28112",Apartment,843,Studio,1,480
28112,900 E Sunset Dr,"Monroe, NC 28112",Apartment,1313,3,1.5,1234
28112,1609 W Franklin St,"Monroe, NC 28112",Apartment,1100,2,1,872
28112,1302 Virginia Ave,"Monroe, NC 28112",House,1905,3,2,2207
28112,1230 Stone Marker Dr,"Monroe, NC 28112",House,2450,4,2.5,2430
28112,903 Walters St,"Monroe, NC 28112",House,599,150,60.5+,500
72114,5 Esplanade Cir,"North Little Rock, AR 72114",Apartment,1279,1,1,734
72114,5 Esplanade Cir,"North Little Rock, AR 72114",Apartment,1873,2,2,1528
72114,75 Riverfront Dr,"North Little Rock, AR 72114",Apartment,1208,1,1,695
72114,75 Riverfront Dr,"North Little Rock, AR 72114",Apartment,1626,2,2,1484
72114,630 W Riverfront Dr,"North Little Rock, AR 72114",Apartment,1691,1,1,638
72114,630 W Riverfront Dr,"North Little Rock, AR 72114",Apartment,2131,2,2,1329
72114,1902A N Poplar,"North Little Rock, AR 72114",House,650,1,1,
72114,1315 Maple St,"North Little Rock, AR 72114",House,950,4,2,1766
72114,220 Curtis Sykes Dr,"North Little Rock, AR 72114",House,650,2,1,750
72114,209 E 21st St,"North Little Rock, AR 72114",House,750,2,1,924
72114,1303 W 22nd St,"North Little Rock, AR 72114",House,750,3,1.5,1200
72114,2003 W 16th St,"North Little Rock, AR 72114",House,625,2,1,812
72114,2716 John Ashley Dr,"North Little Rock, AR 72114",House,995,3,1.5,1368
72114,1306 W 21st St,"North Little Rock, AR 72114",House,1000,4,2,1179
72114,1615 Gum St,"Little Rock, AR 72114",Condo,725,1,1,677
72114,2701 Lincoln Ave # A,"North Little Rock, AR 72114",Condo,750,1,1,512
72114,1715 W 18th St,"North Little Rock, AR 72114",House,650,3,1,936
72114,724 W 23rd St,"North Little Rock, AR 72114",House,1395,3,2,1250
72114,904 W 23rd St,"North Little Rock, AR 72114",House,1395,3,2,1250
72114,225 E 21st St,"North Little Rock, AR 72114",House,850,2,1,972
72114,1305 Division St,"North Little Rock, AR 72114",House,800,2,1,624
72114,1303 Division St,"North Little Rock, AR 72114",House,800,2,1,744
72114,1518 Orange St,"North Little Rock, AR 72114",House,975,2,1,864
72114,1502 Sycamore St Apt A,"North Little Rock, AR 72114",Other,650,1,1,640
72114,204 S Spruce St,"North Little Rock, AR 72114",House,995,3,1.5,1350
72114,2900 E 2nd St,"North Little Rock, AR 72114",Apartment,495,Studio,1,480
72114,2900 E 2nd St,"North Little Rock, AR 72114",Apartment,695,1,1,750
72114,1300 N Olive St Apt B,"Little Rock, AR 72114",Condo,785,2,1,817
72114,1618 N Locust St,"North Little Rock, AR 72114",House,1100,3,1.5,1510
72114,912 W 23rd St,"Little Rock, AR 72114",Condo,725,2,1,700
72114,914 W 23rd St,"Little Rock, AR 72114",Condo,725,2,1,700
72114,1615 Maple St,"North Little Rock, AR 72114",House,1050,3,1,1130
72114,2023 Franklin St,"North Little Rock, AR 72114",House,950,3,1,1140
72114,1708 Nona St,"North Little Rock, AR 72114",Apartment,725,2,2,1000
72114,507 W 16th St,"North Little Rock, AR 72114",Other,725,2,1,852
72114,505 W 16th St,"North Little Rock, AR 72114",Other,725,2,1,852
72114,900 W 16th St Unit Newrenter,"North Little Rock, AR 72114",Apartment,1,1,1,
72114,630 Riverfront Park Dr Unit 123,"North Little Rock, AR 72114",Apartment,100,1,1,
72114,900 W 16th St Apt 2,"North Little Rock, AR 72114",Apartment,767,1,1,
72114,220 College Park Cir,"North Little Rock, AR 72114",Apartment,595,1,1,572
72114,900 W 16th St Apt 1,"North Little Rock, AR 72114",Apartment,795,1,1,900
72114,605 W 22nd St,"North Little Rock, AR 72114",Apartment,595,2,1,686
72114,1415 W 25th St,"North Little Rock, AR 72114",Other,900,3,1,788
72114,1507 Nona St,"North Little Rock, AR 72114",Apartment,595,1 - 2,1,600 - 720
72114,802 W 21st St,"North Little Rock, AR 72114",Apartment,750,3,1,1239
72114,630 W Riverfront Dr Unit 201B,"North Little Rock, AR 72114",Apartment,1250,2,2,1150
72114,1708 Nona St,"North Little Rock, AR 72114",Apartment,725,2,2,1000
72114,505 W 16th St,"North Little Rock, AR 72114",Other,725,2,1,852
72114,900 W 16th St Unit Newrenter,"North Little Rock, AR 72114",Apartment,1,1,1,
72114,1305 Division St,"North Little Rock, AR 72114",House,800,2,1,624
72114,2016 Moss St,"North Little Rock, AR 72114",Apartment,850,2,1,1112
72114,2750 W Pershing Blvd Apt 101,"North Little Rock, AR 72114",Apartment,950,2,2,1100
72114,900 W 16th St Apt 2,"North Little Rock, AR 72114",Apartment,767,1,1,
72114,1303 Division St,"North Little Rock, AR 72114",House,800,2,1,744
72114,1504 Allen St Apt 6,"North Little Rock, AR 72114",Apartment,600,1,1,600
72114,507 W 16th St,"North Little Rock, AR 72114",Other,725,2,1,852
72114,1618 N Locust St,"North Little Rock, AR 72114",House,1100,3,1.5,1510
72114,630 Riverfront Park Dr Unit 123,"North Little Rock, AR 72114",Apartment,100,1,1,
72114,900 W 16th St Apt 1,"North Little Rock, AR 72114",Apartment,795,1,1,900
72114,1400 W 21st St,"North Little Rock, AR 72114",Apartment,795,2,1,700
