TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft,City,State,Zip,lat,lng,county_fips,county_name
45246,100 Kelly Rd,"Forest Park, OH 45246",Apartment,1185.0,1.0,1.0,646.0,Forest Park,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,100 Kelly Rd,"Forest Park, OH 45246",Apartment,1900.0,3.0,2.0,1398.0,Forest Park,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,1481 Fawnvista Ln,"Cincinnati, OH 45246",House,1990.0,3.0,2.0,1345.0,Cincinnati,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,320 Glensprings Dr,"Springdale, OH 45246",Apartment,1500.0,1.0,1.0,300.0,Springdale,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,1235 Chesterdale Dr,"Cincinnati, OH 45246",Apartment,1033.0,1.0,1.0,740.0,Cincinnati,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,1235 Chesterdale Dr,"Cincinnati, OH 45246",Apartment,1422.0,3.0,1.5,1160.0,Cincinnati,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,12000 12160 Lawnview Ave,"Cincinnati, OH 45246",Apartment,1600.0,2.0,2.0,1360.0,Cincinnati,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,11777 Rose Ln,"Cincinnati, OH 45246",Apartment,900.0,1.0,1.0,660.0,Cincinnati,OH,45246,39.2906,-84.46612,39061,Hamilton
45246,11777 Rose Ln,"Cincinnati, OH 45246",Apartment,1450.0,2.0,2.0,925.0,Cincinnati,OH,45246,39.2906,-84.46612,39061,Hamilton
28610,2985 N Oxford St,"Catawba County, NC 28610",Apartment,450.0,2.0,2.0,959.0,Catawba County,NC,28610,35.73103,-81.13837,37035,Catawba
28610,2985 N Oxford St,"Catawba County, NC 28610",Apartment,938.0,4.0,2.0,1284.0,Catawba County,NC,28610,35.73103,-81.13837,37035,Catawba
28610,3018 N Church St,"Claremont, NC 28610",House,1175.0,2.0,1.0,,Claremont,NC,28610,35.73103,-81.13837,37035,Catawba
41001,8670 E Main St,"Alexandria, KY 41001",House,1975.0,3.0,2.5,1440.0,Alexandria,KY,41001,38.91409,-84.40256,21037,Campbell
41001,9857 Cedar Cove Ln,"Alexandria, KY 41001",House,2545.0,4.0,2.5,2788.0,Alexandria,KY,41001,38.91409,-84.40256,21037,Campbell
39204,1533 Raymond Rd,"Jackson, MS 39204",Apartment,895.0,1.0,1.0,800.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1533 Raymond Rd,"Jackson, MS 39204",Apartment,1050.0,2.0,2.0,1135.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2010 Chadwick Dr,"Jackson, MS 39204",Apartment,925.0,1.0,1.0,896.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2010 Chadwick Dr,"Jackson, MS 39204",Apartment,1250.0,3.0,2.0,1275.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2136 East Dr,"Jackson, MS 39204",House,750.0,2.0,1.0,,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1621 Wood Glen Dr,"Jackson, MS 39204",House,1025.0,3.0,2.0,1974.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,245 Shady Cir,"Jackson, MS 39204",House,1025.0,3.0,2.0,1510.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1047 Garden Park Dr,"Jackson, MS 39204",House,1045.0,3.0,2.0,1909.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2059 Cooperwell Dr Unit B,"Jackson, MS 39204",Condo,927.0,2.0,2.0,,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2059 Cooperwell Dr Unit A,"Jackson, MS 39204",Condo,927.0,2.0,2.0,,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2050 Castle Hill Dr,"Jackson, MS 39204",House,1125.0,3.0,2.0,1539.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1765 Dorgan St,"Jackson, MS 39204",House,1095.0,3.0,2.0,1256.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1327 Maria Dr,"Jackson, MS 39204",House,925.0,3.0,1.0,1008.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,732 Willaneel Dr,"Jackson, MS 39204",House,950.0,3.0,1.0,988.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,219 Pine Lawn Pl,"Jackson, MS 39204",House,885.0,2.0,2.0,1200.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,760 Willow St,"Jackson, MS 39204",Apartment,595.0,1.0,1.0,,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,760 Willow St,"Jackson, MS 39204",Apartment,695.0,1.0,1.0,,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1142 Raymond Rd,"Jackson, MS 39204",Apartment,750.0,1.0,1.0,816.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1142 Raymond Rd,"Jackson, MS 39204",Apartment,840.0,2.0,2.0,1040.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1595 W Highland Dr,"Jackson, MS 39204",Apartment,799.0,1.0,1.0,735.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,1595 W Highland Dr,"Jackson, MS 39204",Apartment,950.0,2.0,1.0,956.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2975 McDowell Road Ext,"Jackson, MS 39204",Apartment,700.0,1.0,1.0,596.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
39204,2975 McDowell Road Ext,"Jackson, MS 39204",Apartment,800.0,2.0,1.0,857.0,Jackson,MS,39204,32.28313,-90.23689,28049,Hinds
49684,309 W Front St,"Traverse City, MI 49684",Apartment,1191.0,1.0,1.0,502.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,309 W Front St,"Traverse City, MI 49684",Apartment,2800.0,2.0,2.0,1114.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,12300 S Lovell Ln,"Traverse City, MI 49684",Apartment,1919.0,1.0,1.0,768.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,12300 S Lovell Ln,"Traverse City, MI 49684",Apartment,2643.0,2.0,2.0,1036.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,4170 Hearthside Dr,"Traverse City, MI 49684",Apartment,2600.0,5.0,3.0,1975.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,812 Randolph St Unit Lower,"Traverse City, MI 49684",Condo,1975.0,2.0,1.0,1038.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,251 E Tenth St,"Traverse City, MI 49684",House,1600.0,3.0,1.0,,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,203 N Cedar St,"Traverse City, MI 49684",House,1525.0,1.0,1.0,1450.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,612 2nd St Apt B,"Traverse City, MI 49684",House,1775.0,1.0,1.0,,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,545 Riverine Dr Apt 304,"Traverse City, MI 49684",House,2175.0,2.0,2.0,950.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,124 Beech St Apt 203,"Traverse City, MI 49684",House,1295.0,1.0,1.0,507.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,966 Lake Ridge Dr Unit 18,"Traverse City, MI 49684",House,2950.0,3.0,2.5,1454.0,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
49684,S West Bayshore Dr,"Traverse City, MI 49684",House,3800.0,,,,Traverse City,MI,49684,44.80191,-85.70549,26089,Leelanau
64020,1505 S St Louis St Unit 16,"Concordia, MO 64020",Apartment,1000.0,3.0,2.0,1200.0,Concordia,MO,64020,38.96795,-93.59098,29107,Lafayette
64020,1505 S Saint Louis St Lot 7,"Concordia, MO 64020",Apartment,140.0,1.0,,,Concordia,MO,64020,38.96795,-93.59098,29107,Lafayette
64020,811 S Saint Louis St Apt 1,"Concordia, MO 64020",Apartment,550.0,1.0,1.0,500.0,Concordia,MO,64020,38.96795,-93.59098,29107,Lafayette
47112,2150 Heritage Way NW,"Corydon, IN 47112",Apartment,799.0,2.0,1.0,1050.0,Corydon,IN,47112,38.19235,-86.14512,18061,Harrison
51501,4141 Rivers Edge Pkwy,"Council Bluffs, IA 51501",Apartment,1135.0,1.0,1.0,600.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,4141 Rivers Edge Pkwy,"Council Bluffs, IA 51501",Apartment,2025.0,2.0,2.0,1248.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,20 S 41st St,"Council Bluffs, IA 51501",Apartment,1730.0,1.0,1.0,459.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,20 S 41st St,"Council Bluffs, IA 51501",Apartment,1850.0,2.0,2.0,1277.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,3201 Renner Dr,"Council Bluffs, IA 51501",Apartment,1102.0,2.0,1.0,971.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,3201 Renner Dr,"Council Bluffs, IA 51501",Apartment,1177.0,3.0,2.0,1144.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,1315 Avenue I,"Council Bluffs, IA 51501",House,900.0,2.0,1.0,,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,319 N 34th St,"Council Bluffs, IA 51501",House,1295.0,2.0,1.0,884.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,118 S 8th St,"Council Bluffs, IA 51501",Apartment,725.0,2.0,1.0,,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,4506 Chapel Ridge Ln,"Council Bluffs, IA 51501",Apartment,975.0,1.0,1.0,673.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,4506 Chapel Ridge Ln,"Council Bluffs, IA 51501",Apartment,1050.0,4.0,2.0,1333.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,326 N 34th St Units 326 & 1,"Council Bluffs, IA 51501",Condo,1595.0,3.0,3.0,1400.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,600-604 1st Ave,"Council Bluffs, IA 51501",Apartment,875.0,1.0,1.0,960.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,805 2nd Ave,"Council Bluffs, IA 51501",Apartment,550.0,1.0,1.0,,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,806 N 34th St,"Council Bluffs, IA 51501",Apartment,735.0,1.0,1.0,598.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
51501,806 N 34th St,"Council Bluffs, IA 51501",Apartment,1000.0,2.0,1.0,955.0,Council Bluffs,IA,51501,41.22828,-95.87889,19155,Pottawattamie
30040,2625 Richfield Pl,"Cumming, GA 30040",House,1920.0,3.0,2.5,1528.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3732 Humber Ct,"Cumming, GA 30040",House,2230.0,3.0,2.5,1972.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2755 Mayfair Dr,"Cumming, GA 30040",House,2260.0,3.0,2.5,1988.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6190 Ivey Springs Chase,"Cumming, GA 30040",House,2890.0,3.0,2.5,2450.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5540 Carrington Pl,"Cumming, GA 30040",House,2415.0,3.0,2.5,2128.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3140 Englewood Dr,"Cumming, GA 30040",House,2305.0,3.0,2.0,2135.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2685 Hammond Dr,"Cumming, GA 30040",House,2830.0,4.0,4.0,2954.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2980 Whittier Way,"Cumming, GA 30040",House,2385.0,4.0,4.0,2422.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1004 Tribble Gap Rd Apt 5A,"Cumming, GA 30040",House,1385.0,2.0,1.0,,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3714 Humber Ct,"Cumming, GA 30040",House,2455.0,4.0,2.5,2370.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3120 Centerglen Ln,"Cumming, GA 30040",House,2800.0,4.0,2.5,2756.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3305 Hutchinson Rd Apt 4104,"Cumming, GA 30040",Apartment,1630.0,1.0,1.0,1075.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3305 Hutchinson Rd Apt 17104,"Cumming, GA 30040",Apartment,1692.0,1.0,1.0,1075.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1755 Fox Hill Ln,"Cumming, GA 30040",House,3250.0,5.0,4.0,2809.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6180 Turfway Dr,"Cumming, GA 30040",House,3000.0,4.0,2.5,2238.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,4430 Evandale Way,"Cumming, GA 30040",House,3430.0,5.0,4.0,4144.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1445 Dahlia Dr,"Cumming, GA 30040",House,3200.0,5.0,5.0,3467.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3940 Oxford Park Ln,"Cumming, GA 30040",House,2900.0,4.0,3.5,2500.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5755 Rialto Way,"Cumming, GA 30040",House,2450.0,5.0,3.5,2997.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5755 Weddington Dr,"Cumming, GA 30040",House,2450.0,3.0,2.5,2103.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5415 Falls Landing Dr,"Cumming, GA 30040",House,2285.0,3.0,3.0,1791.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3326 Castleberry Village Dr,"Cumming, GA 30040",Townhome,2400.0,3.0,2.5,2178.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1455 Parkside Village Dr,"Cumming, GA 30040",House,3000.0,4.0,3.5,2838.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5920 Crestwick Way,"Cumming, GA 30040",House,2675.0,4.0,2.5,1988.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3565 Rosewicke Dr,"Cumming, GA 30040",House,2385.0,3.0,2.0,2167.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6980 Rocking Horse Ln,"Cumming, GA 30040",House,3250.0,5.0,4.0,3706.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5217 Sherwood Way,"Cumming, GA 30040",Townhome,2145.0,3.0,2.5,1856.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,7225 Walnut Mill Lndg,"Cumming, GA 30040",House,2300.0,3.0,2.5,1755.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6170 Shiloh Woods Dr,"Cumming, GA 30040",Townhome,2400.0,3.0,2.5,1873.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6015 Falls Landing Dr,"Cumming, GA 30040",House,2550.0,4.0,2.5,2448.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,4045 Brookview Dr,"Cumming, GA 30040",House,3865.0,4.0,3.5,3043.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5850 Sterling Ct,"Cumming, GA 30040",House,2600.0,4.0,2.5,1806.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6145 Falls Landing Dr,"Cumming, GA 30040",House,2550.0,4.0,2.5,2463.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5860 White Creek Run,"Cumming, GA 30040",House,2825.0,4.0,3.5,3180.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5805 Rialto Way,"Cumming, GA 30040",House,2600.0,4.0,2.5,3008.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6325 Whirlaway Dr,"Cumming, GA 30040",House,2475.0,4.0,2.5,2235.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2920 Centerglen Ln,"Cumming, GA 30040",House,2450.0,4.0,2.5,2714.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1440 Independence Trl,"Cumming, GA 30040",House,2700.0,4.0,2.5,2840.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5035 Chase Ln,"Cumming, GA 30040",House,3350.0,4.0,3.0,2931.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,7270 Wyngate Dr,"Cumming, GA 30040",House,2695.0,4.0,2.5,2510.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3383 Castleberry Village Cir,"Cumming, GA 30040",Townhome,2175.0,3.0,2.5,1780.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,125 Tribble Gap Rd,"Cumming, GA 30040",Condo,1800.0,2.0,2.0,1400.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2815 Dahlonega Hwy,"Cumming, GA 30040",Other,1500.0,3.0,2.0,1456.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3305 Hutchinson Rd Apt 21104,"Cumming, GA 30040",Apartment,2209.0,2.0,2.0,1301.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3305 Hutchinson Rd Apt 21102,"Cumming, GA 30040",Apartment,2216.0,2.0,2.0,1301.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3305 Hutchinson Rd Apt 11103,"Cumming, GA 30040",Apartment,2216.0,2.0,2.0,1301.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5780 Palmtree Pass,"Cumming, GA 30040",House,2950.0,5.0,3.0,2970.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,7110 Dressage Way,"Cumming, GA 30040",House,3995.0,6.0,3.5,4092.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,4885 Hanson Farms Ln,"Cumming, GA 30040",House,3699.0,5.0,3.0,3780.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,5760 Palmtree Pass,"Cumming, GA 30040",House,3990.0,5.0,4.0,3413.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1004 Tribble Gap Rd,"Cumming, GA 30040",Apartment,1425.0,2.0,1.0,,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,4835 Edgemoore Trce,"Cumming, GA 30040",House,3990.0,5.0,4.0,3317.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2635 Conley Dr,"Cumming, GA 30040",House,2165.0,4.0,2.0,1849.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3842 Holliwell Pass,"Cumming, GA 30040",House,2400.0,4.0,2.5,2360.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3724 Portico Ln,"Cumming, GA 30040",Townhome,2200.0,4.0,2.5,1750.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1006 Tribble Gap Rd,"Cumming, GA 30040",Apartment,1000.0,1.0,1.0,613.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1006 Tribble Gap Rd,"Cumming, GA 30040",Apartment,1600.0,3.0,2.0,1346.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,4235 Idlewood Dr,"Cumming, GA 30040",House,3000.0,5.0,3.0,3274.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,1400 Pilgrim Mill Rd,"Cumming, GA 30040",Apartment,1475.0,2.0,2.0,860.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3520 Wiltshire Way,"Cumming, GA 30040",House,2800.0,5.0,4.5,3100.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,4825 Nantucket Trce,"Cumming, GA 30040",House,3675.0,5.0,4.0,3142.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,309 Pirkle Ferry Rd Ste D200,"Cumming, GA 30040",Condo,1400.0,,1.0,1140.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3120 Englewood Dr,"Cumming, GA 30040",House,2295.0,3.0,2.5,1806.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3945 Elder Field Ln,"Cumming, GA 30040",House,2195.0,4.0,2.0,2046.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,3305 Hutchinson Rd Apt 18202,"Cumming, GA 30040",Apartment,1666.0,1.0,1.0,1075.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,6265 Whirlaway Dr,"Cumming, GA 30040",House,2700.0,4.0,2.5,2007.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
30040,2890 Centerglen Ln,"Cumming, GA 30040",House,3380.0,5.0,3.0,2990.0,Cumming,GA,30040,34.21622,-84.17978,13117,Forsyth
68731,1520 Atokad Dr,"South Sioux City, NE 68776",Apartment,1199.0,2.0,2.0,1056.0,South Sioux City,NE,68776,42.4601,-96.44424,31043,Dakota
68731,1520 Atokad Dr,"South Sioux City, NE 68776",Apartment,1249.0,3.0,2.0,1140.0,South Sioux City,NE,68776,42.4601,-96.44424,31043,Dakota
75237,3900 Investor Dr,"Dallas, TX 75237",Condo/Townhome,1078.0,1.0,1.0,614.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,3900 Investor Dr,"Dallas, TX 75237",Condo/Townhome,1672.0,3.0,2.0,1086.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7575 S Westmoreland Rd,"Dallas, TX 75237",Apartment,1005.0,1.0,1.0,582.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7575 S Westmoreland Rd,"Dallas, TX 75237",Apartment,1495.0,3.0,2.0,1185.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,4311 Woodhollow Dr,"Dallas, TX 75237",Apartment,1016.0,1.0,1.0,550.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,4311 Woodhollow Dr,"Dallas, TX 75237",Apartment,1473.0,3.0,2.0,1365.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7550 S Westmoreland Rd,"Dallas, TX 75237",Apartment,936.0,1.0,1.0,509.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7550 S Westmoreland Rd,"Dallas, TX 75237",Apartment,1505.0,2.0,2.0,1020.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,2765 Meadow Gate Ln,"Dallas, TX 75237",Other,1595.0,3.0,2.0,1385.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,5959 Watership Ln,"Dallas, TX 75237",Apartment,1097.0,1.0,1.0,542.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,5959 Watership Ln,"Dallas, TX 75237",Apartment,1527.0,2.0,2.0,974.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,2875 Bronco Dr,"Dallas, TX 75237",House,2325.0,4.0,2.0,1587.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,2437 Club Manor Dr,"Dallas, TX 75237",House,2070.0,3.0,2.0,1632.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7310 Marvin D Love Fwy,"Dallas, TX 75237",Apartment,1009.0,1.0,1.0,519.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7310 Marvin D Love Fwy,"Dallas, TX 75237",Apartment,1405.0,3.0,2.0,1130.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,4060 Preferred Pl,"Dallas, TX 75237",Apartment,1095.0,1.0,1.0,661.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,4060 Preferred Pl,"Dallas, TX 75237",Apartment,1370.0,2.0,2.0,913.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,8501 Old Hickory Trl,"Dallas, TX 75237",Apartment,1394.0,2.0,2.0,960.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,8501 Old Hickory Trl,"Dallas, TX 75237",Apartment,1612.0,3.0,2.0,1120.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,3801 Gannon Ln,"Dallas, TX 75237",Condo/Townhome,860.0,1.0,1.0,403.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,3801 Gannon Ln,"Dallas, TX 75237",Condo/Townhome,1170.0,2.0,2.0,835.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,6010 S Westmoreland Rd,"Dallas, TX 75237",Apartment,1318.0,1.0,1.0,621.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,6010 S Westmoreland Rd,"Dallas, TX 75237",Apartment,1783.0,2.0,2.0,1164.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,3636 W Red Bird Ln,"Dallas, TX 75237",Condo/Townhome,1336.0,1.0,1.0,700.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,3636 W Red Bird Ln,"Dallas, TX 75237",Condo/Townhome,1534.0,2.0,2.0,932.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7272 Marvin D Love Fwy,"Dallas, TX 75237",Apartment,850.0,1.0,1.0,558.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
75237,7272 Marvin D Love Fwy,"Dallas, TX 75237",Apartment,1505.0,3.0,2.0,1116.0,Dallas,TX,75237,32.66489,-96.87238,48113,Dallas
24586,1380 Old Quarry Rd Apt 1,"Ringgold, VA 24586",Apartment,700.0,2.0,1.0,,Ringgold,VA,24586,36.60776,-79.2828,51143,Pittsylvania
24586,1380 Old Quarry Rd Unit 10,"Ringgold, VA 24586",Apartment,700.0,2.0,1.0,,Ringgold,VA,24586,36.60776,-79.2828,51143,Pittsylvania
72834,1204 S Frankfort Ave,"Russellville, AR 72801",Apartment,575.0,2.0,1.0,,Russellville,AR,72801,35.28057,-93.14161,05115,Pope
72834,601 S Independence Ave,"Russellville, AR 72801",House,1250.0,3.0,2.0,1428.0,Russellville,AR,72801,35.28057,-93.14161,05115,Pope
72834,104 W 14th St,"Russellville, AR 72801",House,1200.0,3.0,1.5,,Russellville,AR,72801,35.28057,-93.14161,05115,Pope
72834,1109 S Oswego Ave,"Russellville, AR 72801",House,1075.0,3.0,2.0,,Russellville,AR,72801,35.28057,-93.14161,05115,Pope
63841,228 E Market St Unit 107,"Dexter, MO 63841",Apartment,850.0,1.0,1.0,400.0,Dexter,MO,63841,36.77198,-89.98169,29207,Stoddard
63841,703 Sycamore Rd,"Dexter, MO 63841",Apartment,595.0,1.0,1.0,800.0,Dexter,MO,63841,36.77198,-89.98169,29207,Stoddard
