TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft,City,State,Zip,lat,lng,county_fips,county_name
32254,"3417 Kingston St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,235000.0,4.0,3.0,1820.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2586 Sir Galahad Dr, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,300000.0,4.0,2.0,1745.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"5147 Abel Ln, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,219000.0,3.0,1.0,1296.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2752 Commonwealth Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,158000.0,2.0,1.0,973.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2533 Orchard St, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,160000.0,2.0,1.0,780.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"1521 Detroit St, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,95900.0,2.0,1.0,614.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2819 Maplewood St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,127900.0,3.0,2.0,1336.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3330 Columbus Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Contingent,130000.0,3.0,1.5,1360.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3130 Thomas St, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,130000.0,2.0,1.0,896.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"934 George Cir, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,249900.0,2.0,2.0,1270.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2561 Beaverbrook Pl, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,160000.0,2.0,1.0,864.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2585 Broadway Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,125000.0,3.0,2.0,1416.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3416 Greenbrier Dr, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,183722.0,3.0,1.0,1014.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"7150 Natal Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,330000.0,7.0,4.0,2710.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3112 Mell Ct, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,139900.0,4.0,2.0,1228.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"927 Saranac St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,114000.0,2.0,1.0,682.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3049 Nolan St, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,265000.0,4.0,2.0,1400.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3510 Andrews St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,189000.0,4.0,1.0,1152.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"1319 Melson Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,330000.0,4.0,2.5,1678.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"1074 Hood Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,79000.0,2.0,1.0,1088.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"973 Melson Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,269700.0,4.0,2.0,2168.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3065 W 16th St, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,195000.0,3.0,1.0,1092.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"6351 Old Kings Rd, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,1750000.0,5.0,3.0,3172.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"5415 Shenandoah Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,137500.0,3.0,2.0,1233.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"825 Dixon St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,275000.0,4.0,2.0,1738.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"5238 Potomac Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,230000.0,3.0,2.0,1230.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"229 Cherokee St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,228000.0,3.0,2.0,1212.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"1105 Melson Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,165000.0,3.0,1.0,900.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"5207 Amazon Ave, Jacksonville, FL 32254","Jacksonville, FL 32254",For Sale,249000.0,2.0,2.0,784.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"2540 Orchard St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,107000.0,5.0,2.0,1472.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"5234 Benning Rd, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,197000.0,3.0,2.0,1010.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3089 W 19th St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,145000.0,4.0,2.0,1363.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"277 Crystal St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,250000.0,4.0,2.0,1480.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"3134 Sunnybrook Ct, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,99900.0,2.0,1.0,952.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"942 Saranac St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,60000.0,2.0,1.0,927.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
32254,"928 Allison St, Jacksonville, FL 32254","Jacksonville, FL 32254",Pending,234900.0,4.0,2.0,1166.0,Jacksonville,FL,32254,30.34164,-81.73549,12031,Duval
61257,"407 Jackson St, Hillsdale, IL 61257","Hillsdale, IL 61257",For Sale,117900.0,2.0,1.0,1176.0,Hillsdale,IL,61257,41.59025,-90.22322,17161,Rock Island
61257,"533 Main St, Hillsdale, IL 61257","Hillsdale, IL 61257",Contingent,73900.0,3.0,1.0,1132.0,Hillsdale,IL,61257,41.59025,-90.22322,17161,Rock Island
61257,"29012 94th Ave N, Hillsdale, IL 61257","Hillsdale, IL 61257",Pending,145000.0,3.0,2.0,1189.0,Hillsdale,IL,61257,41.59025,-90.22322,17161,Rock Island
61257,"507 E Pearl St, Geneseo, IL 61254","Geneseo, IL 61254",For Sale,137000.0,2.0,1.0,1082.0,Geneseo,IL,61254,41.46692,-90.15551,17073,Henry
61257,"512 13th Avenue A, Silvis, IL 61282","Silvis, IL 61282",Pending,149900.0,3.0,1.0,1356.0,Silvis,IL,61282,41.49673,-90.41172,17161,Rock Island
61257,"26510 276th Avenue Pl, Princeton, IA 52768","Princeton, IA 52768",For Sale,599900.0,4.0,3.5,3754.0,Princeton,IA,52768,41.69906,-90.38977,19163,Scott
61257,"2704 N 1800th Ave, Coal Valley, IL 61240","Coal Valley, IL 61240",Foreclosure,54900.0,5.0,2.0,2160.0,Coal Valley,IL,61240,41.42579,-90.4325,17161,Rock Island
61257,"1148 37th Ave, East Moline, IL 61244","East Moline, IL 61244",For Sale,165000.0,4.0,2.0,1597.0,East Moline,IL,61244,41.52138,-90.39424,17161,Rock Island
61257,"325 8th Ave, Camanche, IA 52730","Camanche, IA 52730",For Sale,259900.0,2.0,3.0,2426.0,Camanche,IA,52730,41.77366,-90.34364,19045,Clinton
61257,"510 S High St, Port Byron, IL 61275","Port Byron, IL 61275",For Sale,290000.0,3.0,2.0,2345.0,Port Byron,IL,61275,41.60016,-90.29781,17161,Rock Island
61257,"3411 Valley Oaks Dr, Clinton, IA 52732","Clinton, IA 52732",For Sale,248000.0,4.0,2.5,2750.0,Clinton,IA,52732,41.90126,-90.25083,19045,Clinton
61257,"12292 Indian Trail Rd, Geneseo, IL 61254","Geneseo, IL 61254",For Sale,359000.0,4.0,3.0,3788.0,Geneseo,IL,61254,41.46692,-90.15551,17073,Henry
61257,"3745 40th Street Ct, Moline, IL 61265","Moline, IL 61265",For Sale,209900.0,3.0,2.0,1512.0,Moline,IL,61265,41.48195,-90.48895,17161,Rock Island
61257,"1308 4th Ave, Fulton, IL 61252","Fulton, IL 61252",For Sale,169900.0,3.0,2.5,1874.0,Fulton,IL,61252,41.8435,-90.12272,17195,Whiteside
61257,"1105 17th Ave Pl, Viola, IL 61486","Viola, IL 61486",For Sale,189000.0,3.0,1.5,1842.0,Viola,IL,61486,41.19609,-90.57614,17131,Mercer
61257,"885 15th Ave NW, Clinton, IA 52732","Clinton, IA 52732",For Sale,147900.0,3.0,2.0,1750.0,Clinton,IA,52732,41.90126,-90.25083,19045,Clinton
61257,"514 W Main St, Morrison, IL 61270","Morrison, IL 61270",For Sale,189900.0,3.0,1.0,1744.0,Morrison,IL,61270,41.82971,-89.9656,17195,Whiteside
61257,"2008 N 6th St, Clinton, IA 52732","Clinton, IA 52732",For Sale,85000.0,3.0,1.0,1172.0,Clinton,IA,52732,41.90126,-90.25083,19045,Clinton
61257,"4305 10th Ave, Moline, IL 61265","Moline, IL 61265",For Sale,269900.0,3.0,3.5,2453.0,Moline,IL,61265,41.48195,-90.48895,17161,Rock Island
61257,"4899 Woody Creek Cir, Bettendorf, IA 52722","Bettendorf, IA 52722",For Sale,899900.0,6.0,5.0,4708.0,Bettendorf,IA,52722,41.56633,-90.4673,19163,Scott
61257,"2935 Elk Dr, Bettendorf, IA 52722","Bettendorf, IA 52722",For Sale,445000.0,4.0,3.5,3418.0,Bettendorf,IA,52722,41.56633,-90.4673,19163,Scott
61257,"219 Hillcrest Dr, Geneseo, IL 61254","Geneseo, IL 61254",For Sale,212000.0,3.0,1.5,2336.0,Geneseo,IL,61254,41.46692,-90.15551,17073,Henry
61257,"520 41st Ave, East Moline, IL 61244","East Moline, IL 61244",For Sale,214900.0,4.0,2.0,3072.0,East Moline,IL,61244,41.52138,-90.39424,17161,Rock Island
61257,"24789 179th St Pl, Pleasant Valley, IA 52767","Pleasant Valley, IA 52767",For Sale,55000.0,2.0,1.0,1426.0,Pleasant Valley,IA,52767,41.57356,-90.42326,19163,Scott
61257,"721 Cypress Dr, Colona, IL 61241","Colona, IL 61241",For Sale,225000.0,3.0,2.0,1426.0,Colona,IL,61241,41.48782,-90.31997,17073,Henry
61257,"23650 Kings Dr, Colona, IL 61241","Colona, IL 61241",For Sale,95000.0,2.0,1.0,672.0,Colona,IL,61241,41.48782,-90.31997,17073,Henry
61257,"610 3rd Ave, Camanche, IA 52730","Camanche, IA 52730",For Sale,164900.0,4.0,1.0,1137.0,Camanche,IA,52730,41.77366,-90.34364,19045,Clinton
61257,"311 8th Ave, Camanche, IA 52730","Camanche, IA 52730",For Sale,110000.0,2.0,1.0,786.0,Camanche,IA,52730,41.77366,-90.34364,19045,Clinton
61257,"4119 28th Ave, Moline, IL 61265","Moline, IL 61265",For Sale,72000.0,2.0,1.0,700.0,Moline,IL,61265,41.48195,-90.48895,17161,Rock Island
