TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft,City,State,Zip
29640,3657 Farrs Bridge Rd Unit B,"Easley, SC 29640",Condo,1349,2,1,900.0,Easley,SC,29640
29640,3653 Farrs Bridge Rd Unit B,"Easley, SC 29640",Condo,1349,2,1,900.0,Easley,SC,29640
29640,3653 Farrs Bridge Rd Unit A,"Easley, SC 29640",Condo,1349,2,1,900.0,Easley,SC,29640
29640,3653 Farrs Bridge Rd Unit A,"Easley, SC 29640",Condo,1349,2,1,900.0,Easley,SC,29640
66801,3601 W 18th Ave,"Emporia, KS 66801",Apartment,870,1,1,674.0,Emporia,KS,66801
66801,1200 Whittier Place Ln,"Emporia, KS 66801",Apartment,1155,2,1,963.0,Emporia,KS,66801
66801,1200 Whittier Place Ln,"Emporia, KS 66801",Apartment,1365,3,1,1170.0,Emporia,KS,66801
66801,1341 Road R,"Emporia, KS 66801",House,900,3,1,,Emporia,KS,66801
66801,817 Market St,"Emporia, KS 66801",House,1200,4,1.5,2285.0,Emporia,KS,66801
66801,2935 W 24th Ave,"Emporia, KS 66801",Apartment,595,1,1,702.0,Emporia,KS,66801
66801,2935 W 24th Ave,"Emporia, KS 66801",Apartment,795,2,2,1050.0,Emporia,KS,66801
66801,1533 Merchant St,"Emporia, KS 66801",Apartment,400,Studio,1,390.0,Emporia,KS,66801
66801,1533 Merchant St,"Emporia, KS 66801",Apartment,500,1,1,585.0,Emporia,KS,66801
66801,605 Valley Dr,"Emporia, KS 66801",Apartment,500,2,2,,Emporia,KS,66801
66801,909 Constitution St,"Emporia, KS 66801",Apartment,500,2,1,,Emporia,KS,66801
66801,736 E 12th Ave,"Emporia, KS 66801",Apartment,415,Studio,1,350.0,Emporia,KS,66801
66801,736 E 12th Ave,"Emporia, KS 66801",Apartment,675,4,1,1082.0,Emporia,KS,66801
66801,1931 W 24th St,"Emporia, KS 66801",Apartment,475,Studio,1,580.0,Emporia,KS,66801
66801,1931 W 24th St,"Emporia, KS 66801",Apartment,1500,3,3,2500.0,Emporia,KS,66801
66801,916 State St,"Emporia, KS 66801",Apartment,500,1,1,670.0,Emporia,KS,66801
66801,110 W 6th Ave,"Emporia, KS 66801",Apartment,455,Studio,1,430.0,Emporia,KS,66801
66801,110 W 6th Ave,"Emporia, KS 66801",Apartment,563,1,1,650.0,Emporia,KS,66801
66801,1201 Triplett Dr,"Emporia, KS 66801",Apartment,551,1,1,495.0,Emporia,KS,66801
66801,1201 Triplett Dr,"Emporia, KS 66801",Apartment,638,2,1,695.0,Emporia,KS,66801
36027,128 Woodland Dr # 1,"Georgetown, GA 39854",House,850,2,2,980.0,Georgetown,GA,39854
72901,802 S 25th St,"Fort Smith, AR 72901",Apartment,795,2,1,916.0,Fort Smith,AR,72901
72901,1612 S X St,"Fort Smith, AR 72901",Apartment,595,1,1,558.0,Fort Smith,AR,72901
72901,4801 S 31st St,"Fort Smith, AR 72901",Apartment,675,1,1,600.0,Fort Smith,AR,72901
72901,4801 S 31st St,"Fort Smith, AR 72901",Apartment,795,2,1,700.0,Fort Smith,AR,72901
72901,1206 N 6th St,"Fort Smith, AR 72901",House,850,2,1,,Fort Smith,AR,72901
72901,2319 Savannah St,"Fort Smith, AR 72901",House,695,2,1,,Fort Smith,AR,72901
72901,1705 S Q St,"Fort Smith, AR 72901",Apartment,795,1,1,470.0,Fort Smith,AR,72901
72901,1101 S 18th St,"Fort Smith, AR 72901",House,895,3,2,,Fort Smith,AR,72901
72901,821 Garrison Ave Apt 10,"Fort Smith, AR 72901",House,950,2,1.5,1171.0,Fort Smith,AR,72901
72901,419 S 18th St Unit A,"Fort Smith, AR 72901",House,900,2,2,900.0,Fort Smith,AR,72901
72901,2009 S R St,"Fort Smith, AR 72901",House,1295,2,1,1221.0,Fort Smith,AR,72901
72901,400 N 18th St,"Fort Smith, AR 72901",House,1095,2,1,1036.0,Fort Smith,AR,72901
72901,1512 S 11th St,"Fort Smith, AR 72901",House,1095,2,1,975.0,Fort Smith,AR,72901
72901,1811 N D St,"Fort Smith, AR 72901",House,1095,2,1,952.0,Fort Smith,AR,72901
72901,2406 S O St,"Fort Smith, AR 72901",House,800,2,1,1100.0,Fort Smith,AR,72901
72901,1625 S S St,"Fort Smith, AR 72901",House,1095,2,1,953.0,Fort Smith,AR,72901
72901,1708 S H St,"Fort Smith, AR 72901",House,850,2,1,1100.0,Fort Smith,AR,72901
72901,323 N 13th St,"Fort Smith, AR 72901",House,650,2,1,935.0,Fort Smith,AR,72901
72901,1800 S W St,"Fort Smith, AR 72901",House,1095,2,1,915.0,Fort Smith,AR,72901
72901,5019B S 28th St,"Fort Smith, AR 72901",House,1000,2,1,994.0,Fort Smith,AR,72901
72901,2404 S O St,"Fort Smith, AR 72901",House,800,2,1,1100.0,Fort Smith,AR,72901
72901,2512 S O St,"Fort Smith, AR 72901",House,1150,3,2,1279.0,Fort Smith,AR,72901
72901,605 S 22nd St,"Fort Smith, AR 72901",House,1295,3,1,1120.0,Fort Smith,AR,72901
72901,2104 Savannah St # 1,"Fort Smith, AR 72901",Condo,850,2,1,,Fort Smith,AR,72901
72901,912 S 19th St Apt A,"Fort Smith, AR 72901",Condo,600,3,1,,Fort Smith,AR,72901
72901,2510 Ionia St,"Fort Smith, AR 72901",House,1495,3,2,1248.0,Fort Smith,AR,72901
72901,2014 N E St,"Fort Smith, AR 72901",House,1095,2,1,924.0,Fort Smith,AR,72901
72901,4407 S 26th St,"Fort Smith, AR 72901",House,1195,2,1,936.0,Fort Smith,AR,72901
72901,721 N 21st St,"Fort Smith, AR 72901",House,1295,3,2,1260.0,Fort Smith,AR,72901
72901,2520 N E St,"Fort Smith, AR 72901",Apartment,625,1,1,550.0,Fort Smith,AR,72901
72901,1624 Fresno St,"Fort Smith, AR 72901",Apartment,675,1,1,635.0,Fort Smith,AR,72901
72901,1624 Fresno St,"Fort Smith, AR 72901",Apartment,795,2,1,935.0,Fort Smith,AR,72901
72901,322 N 6th St,"Fort Smith, AR 72901",Apartment,650,1,1,525.0,Fort Smith,AR,72901
72901,5401 Jenny Lind Rd,"Fort Smith, AR 72901",Apartment,675,1,1,600.0,Fort Smith,AR,72901
72901,5401 Jenny Lind Rd,"Fort Smith, AR 72901",Apartment,795,2,1,737.0,Fort Smith,AR,72901
72901,622 N 19th St Apt 2,"Fort Smith, AR 72901",Apartment,600,1,1,350.0,Fort Smith,AR,72901
72901,N 18th,"Fort Smith, AR 72901",Apartment,560,,1,,Fort Smith,AR,72901
72901,905 S 19th St,"Fort Smith, AR 72901",House,1295,3,2,1158.0,Fort Smith,AR,72901
72901,4412 Jenny Lind Rd,"Fort Smith, AR 72901",House,725,2,1,,Fort Smith,AR,72901
72901,18 Hiland Dr Unit 18HILANDDRIVE,"Fort Smith, AR 72901",Duplex/Triplex,1100,3,2,820.0,Fort Smith,AR,72901
72901,1904G N St Ft,"Fort Smith, AR 72901",Apartment,640,1,1,,Fort Smith,AR,72901
72901,912 Lecta Ave,"Fort Smith, AR 72901",House,500,1,1,475.0,Fort Smith,AR,72901
72901,722 S 19th St,"Fort Smith, AR 72901",House,950,2,1,1034.0,Fort Smith,AR,72901
72901,1500 Independence St,"Fort Smith, AR 72901",House,1195,2,1,1092.0,Fort Smith,AR,72901
72901,2014 N E St,"Fort Smith, AR 72901",House,1095,2,1,924.0,Fort Smith,AR,72901
72901,4407 S 26th St,"Fort Smith, AR 72901",House,1195,2,1,936.0,Fort Smith,AR,72901
72901,721 N 21st St,"Fort Smith, AR 72901",House,1295,3,2,1260.0,Fort Smith,AR,72901
72901,2520 N E St,"Fort Smith, AR 72901",Apartment,625,1,1,550.0,Fort Smith,AR,72901
72901,1624 Fresno St,"Fort Smith, AR 72901",Apartment,675,1,1,635.0,Fort Smith,AR,72901
72901,1624 Fresno St,"Fort Smith, AR 72901",Apartment,795,2,1,935.0,Fort Smith,AR,72901
72901,322 N 6th St,"Fort Smith, AR 72901",Apartment,650,1,1,525.0,Fort Smith,AR,72901
72901,5401 Jenny Lind Rd,"Fort Smith, AR 72901",Apartment,675,1,1,600.0,Fort Smith,AR,72901
72901,5401 Jenny Lind Rd,"Fort Smith, AR 72901",Apartment,795,2,1,737.0,Fort Smith,AR,72901
72901,622 N 19th St Apt 2,"Fort Smith, AR 72901",Apartment,600,1,1,350.0,Fort Smith,AR,72901
72901,N 18th,"Fort Smith, AR 72901",Apartment,560,,1,,Fort Smith,AR,72901
72901,905 S 19th St,"Fort Smith, AR 72901",House,1295,3,2,1158.0,Fort Smith,AR,72901
72901,4412 Jenny Lind Rd,"Fort Smith, AR 72901",House,725,2,1,,Fort Smith,AR,72901
72901,18 Hiland Dr Unit 18HILANDDRIVE,"Fort Smith, AR 72901",Duplex/Triplex,1100,3,2,820.0,Fort Smith,AR,72901
72901,1904G N St Ft,"Fort Smith, AR 72901",Apartment,640,1,1,,Fort Smith,AR,72901
72901,912 Lecta Ave,"Fort Smith, AR 72901",House,500,1,1,475.0,Fort Smith,AR,72901
72901,722 S 19th St,"Fort Smith, AR 72901",House,950,2,1,1034.0,Fort Smith,AR,72901
72901,1500 Independence St,"Fort Smith, AR 72901",House,1195,2,1,1092.0,Fort Smith,AR,72901
72901,1511 Boston St,"Fort Smith, AR 72901",Apartment,595,1,1,622.0,Fort Smith,AR,72901
72901,1511 Boston St,"Fort Smith, AR 72901",Apartment,725,2,1,825.0,Fort Smith,AR,72901
72901,1410 C St S,"Fort Smith, AR 72901",Apartment,650,1,1,800.0,Fort Smith,AR,72901
35906,98 Sutton Cir,"Rainbow City, AL 35906",Apartment,940,2,1.5,986.0,Rainbow City,AL,35906
35906,3715 Rainbow Dr,"Rainbow City, AL 35906",Apartment,695,1,1,680.0,Rainbow City,AL,35906
35906,3715 Rainbow Dr,"Rainbow City, AL 35906",Apartment,765,3,2,1098.0,Rainbow City,AL,35906
35906,459 Becky Allen Cir,"Rainbow City, AL 35906",House,900,3,1.5,,Rainbow City,AL,35906
35906,410 Kensington Ln,"Rainbow City, AL 35906",House,1800,3,2,1416.0,Rainbow City,AL,35906
35906,164 Christopher St,"Rainbow City, AL 35906",Apartment,938,2,2,1000.0,Rainbow City,AL,35906
35906,207 St Christopher St,"Rainbow City, AL 35906",Apartment,963,2,2,,Rainbow City,AL,35906
35906,180 Swindall Cir,"Rainbow City, AL 35906",House,2300,4,2.5,,Rainbow City,AL,35906
35906,910 Pinedale St,"Rainbow City, AL 35906",House,1850,3,2,1808.0,Rainbow City,AL,35906
37072,333 Northcreek Blvd,"Goodlettsville, TN 37072",Apartment,1649,1,1,,Goodlettsville,TN,37072
37072,333 Northcreek Blvd,"Goodlettsville, TN 37072",Apartment,2107,3,1,,Goodlettsville,TN,37072
37072,110 Harris St,"Goodlettsville, TN 37072",Apartment,1429,1,1,740.0,Goodlettsville,TN,37072
37072,110 Harris St,"Goodlettsville, TN 37072",Apartment,1514,3,2,2000.0,Goodlettsville,TN,37072
37072,100 Lennox Pl,"Goodlettsville, TN 37072",Apartment,1371,1,1,842.0,Goodlettsville,TN,37072
37072,100 Lennox Pl,"Goodlettsville, TN 37072",Apartment,1775,3,2,1228.0,Goodlettsville,TN,37072
37072,1055 Ridgecrest Dr,"Goodlettsville, TN 37072",House,3900,Studio,,21439.0,Goodlettsville,TN,37072
37072,119 Cobblestone Place Dr,"Goodlettsville, TN 37072",House,1685,2,2.5,1312.0,Goodlettsville,TN,37072
37072,125 Cartwright Pkwy,"Goodlettsville, TN 37072",House,2345,3,2,2009.0,Goodlettsville,TN,37072
37072,1207 S Dickerson Rd,"Goodlettsville, TN 37072",House,2600,3,2,1772.0,Goodlettsville,TN,37072
37072,103 High Mesa Ct,"Goodlettsville, TN 37072",House,2170,3,2,1484.0,Goodlettsville,TN,37072
37072,165 Brookview Cir,"Goodlettsville, TN 37072",House,2630,4,3,2459.0,Goodlettsville,TN,37072
37072,204 Pear Orchard Dr,"Goodlettsville, TN 37072",House,2300,4,2.5,2378.0,Goodlettsville,TN,37072
37072,67 McMurtry Rd,"Goodlettsville, TN 37072",House,2000,3,2,1200.0,Goodlettsville,TN,37072
37072,113R Shevel Dr,"Goodlettsville, TN 37072",House,2830,4,2,2036.0,Goodlettsville,TN,37072
37072,2033 Virginia Ave,"Goodlettsville, TN 37072",House,2995,3,2,2441.0,Goodlettsville,TN,37072
37072,1011 Heather Dr,"Goodlettsville, TN 37072",House,1875,3,2,1195.0,Goodlettsville,TN,37072
37072,410 Janette Ave,"Goodlettsville, TN 37072",House,1750,4,1,1300.0,Goodlettsville,TN,37072
37072,492 Killarney Park,"Goodlettsville, TN 37072",Townhome,2095,3,2.5,1760.0,Goodlettsville,TN,37072
37072,129 Trellis Way,"Goodlettsville, TN 37072",Apartment,2495,4,2,2651.0,Goodlettsville,TN,37072
37072,452 Moss Trl,"Goodlettsville, TN 37072",Apartment,1305,1,1,948.0,Goodlettsville,TN,37072
37072,452 Moss Trl,"Goodlettsville, TN 37072",Apartment,1550,3,2,1240.0,Goodlettsville,TN,37072
37072,422 Rosehill Dr Unit A,"Goodlettsville, TN 37072",Townhome,2700,4,2,1800.0,Goodlettsville,TN,37072
37072,603 Katy Hill Dr,"Goodlettsville, TN 37072",Other,1450,2,1,800.0,Goodlettsville,TN,37072
37072,100 Robert Cartwright Dr,"Goodlettsville, TN 37072",Apartment,989,1,1,792.0,Goodlettsville,TN,37072
37072,100 Robert Cartwright Dr,"Goodlettsville, TN 37072",Apartment,1358,3,2,1319.0,Goodlettsville,TN,37072
37072,422 Rosehill Dr Unit B,"Goodlettsville, TN 37072",Apartment,2700,4,2,1800.0,Goodlettsville,TN,37072
37072,142 Cartwright Pkwy,"Goodlettsville, TN 37072",House,2215,3,2,1730.0,Goodlettsville,TN,37072
37072,30 Dry Creek Rd,"Goodlettsville, TN 37072",Apartment,1019,2,2,1098.0,Goodlettsville,TN,37072
37072,30 Dry Creek Rd,"Goodlettsville, TN 37072",Apartment,1171,3,2,1315.0,Goodlettsville,TN,37072
37072,615 Ellen Dr Unit 1-4,"Goodlettsville, TN 37072",Apartment,1495,2,1,900.0,Goodlettsville,TN,37072
72638,204 Ember Dr Apt 1,"Green Forest, AR 72638",Apartment,920,1,1,,Green Forest,AR,72638
72638,208 Ember Dr Apt 2,"Green Forest, AR 72638",Apartment,650,1,1,,Green Forest,AR,72638
76117,5709 E Belknap St,"Haltom City, TX 76117",Apartment,975,Studio,1,327.0,Haltom City,TX,76117
76117,5613 Coventry Park Dr,"Haltom City, TX 76117",Apartment,959,1,1,521.0,Haltom City,TX,76117
76117,5613 Coventry Park Dr,"Haltom City, TX 76117",Apartment,1669,2,2,1000.0,Haltom City,TX,76117
76117,5151 Broadway Ave,"Haltom City, TX 76117",House,975,1,1,,Haltom City,TX,76117
76117,5005 NE Loraine St Apt 14,"Haltom City, TX 76117",Apartment,900,Studio,1,364.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 1028,"Haltom City, TX 76117",Apartment,910,Studio,1,327.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 1132,"Haltom City, TX 76117",Apartment,950,Studio,1,327.0,Haltom City,TX,76117
76117,3413 Haltom Rd,"Fort Worth, TX 76117",House,1895,3,2,1232.0,Fort Worth,TX,76117
76117,4525 Hunter St,"Haltom City, TX 76117",House,1700,3,2,1061.0,Haltom City,TX,76117
76117,3300 Tommy Hays Dr,"Haltom City, TX 76117",House,2000,3,2,1417.0,Haltom City,TX,76117
76117,4320 Voncille St,"Haltom City, TX 76117",House,1395,2,1,1071.0,Haltom City,TX,76117
76117,1912 Bernice St Apt C,"Haltom City, TX 76117",Other,1095,2,1.5,950.0,Haltom City,TX,76117
76117,5805 Maryview Ter,"Haltom City, TX 76117",House,2400,4,3,2664.0,Haltom City,TX,76117
76117,5005 NE Loraine St Apt 22,"Haltom City, TX 76117",Apartment,1200,2,1,819.0,Haltom City,TX,76117
76117,3736 Layton Ave,"Haltom City, TX 76117",House,1870,3,1.5,1080.0,Haltom City,TX,76117
76117,5501 Adams Dr,"Haltom City, TX 76117",Condo/Townhome,1161,1,1,650.0,Haltom City,TX,76117
76117,5501 Adams Dr,"Haltom City, TX 76117",Condo/Townhome,1455,3,1,1125.0,Haltom City,TX,76117
76117,5005 NE Loraine St Apt 12,"Haltom City, TX 76117",Apartment,1050,1,1,591.0,Haltom City,TX,76117
76117,4222 Bernice St Apt B,"Haltom City, TX 76117",Condo,1225,3,1,722.0,Haltom City,TX,76117
76117,4222 Bernice St Apt C,"Haltom City, TX 76117",Condo,1200,3,1,722.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 1051,"Haltom City, TX 76117",Apartment,1050,1,1,418.0,Haltom City,TX,76117
76117,5613 Ezell St Ezell St Unit 5613,"Haltom City, TX 76117",Apartment,875,1,1,336.0,Haltom City,TX,76117
76117,3704 Aurora St,"Haltom City, TX 76117",House,2165,4,2,1390.0,Haltom City,TX,76117
76117,3001 Jane Ln,"Haltom City, TX 76117",Apartment,1100,1,1,676.0,Haltom City,TX,76117
76117,3001 Jane Ln,"Haltom City, TX 76117",Apartment,1465,3,2,1082.0,Haltom City,TX,76117
76117,4425 Jane Anne St,"Haltom City, TX 76117",House,1750,3,1.5,1025.0,Haltom City,TX,76117
76117,3788 N Hills Ct,"North Richland Hills, TX 76117",House,1750,3,1.5,1182.0,North Richland Hills,TX,76117
76117,5012 Vicki St,"Haltom City, TX 76117",House,2025,4,2.5,2240.0,Haltom City,TX,76117
76117,5101 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1064,1,1,575.0,Haltom City,TX,76117
76117,5101 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1495,2,2,1041.0,Haltom City,TX,76117
76117,1909 Layton Ave,"Haltom City, TX 76117",House,1795,3,1,1116.0,Haltom City,TX,76117
76117,5301 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1089,1,1,660.0,Haltom City,TX,76117
76117,5301 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1371,2,2,966.0,Haltom City,TX,76117
76117,5805 Bertha Ln,"Haltom City, TX 76117",House,1450,2,1,720.0,Haltom City,TX,76117
76117,5201 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1064,1,1,611.0,Haltom City,TX,76117
76117,5201 Springlake Pkwy,"Haltom City, TX 76117",Condo/Townhome,1381,2,2,956.0,Haltom City,TX,76117
76117,5821 Circular Dr,"North Richland Hills, TX 76117",House,2100,4,2,1885.0,North Richland Hills,TX,76117
76117,5709 E Belknap St Apt 1067,"Haltom City, TX 76117",Apartment,955,Studio,1,327.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 1032,"Haltom City, TX 76117",Apartment,1183,Studio,1,327.0,Haltom City,TX,76117
76117,4708 Haltom Rd,"Haltom City, TX 76117",Townhome,2100,2,2,1161.0,Haltom City,TX,76117
76117,5118 Springlake Pkwy,"Haltom City, TX 76117",House,2600,3,2.5,1413.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 2125,"Haltom City, TX 76117",Apartment,1010,1,1,418.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 1143,"Haltom City, TX 76117",Apartment,1050,1,1,418.0,Haltom City,TX,76117
76117,5709 E Belknap St Apt 1048,"Haltom City, TX 76117",Apartment,1050,1,1,418.0,Haltom City,TX,76117
77029,301 Mascot St,"Houston, TX 77029",Other,600,Studio,,,Houston,TX,77029
77029,9733 Yuma St,"Houston, TX 77029",House,1695,3,2,1300.0,Houston,TX,77029
77029,2202 McCarty Ave,"Houston, TX 77029",Other,3800,Studio,,,Houston,TX,77029
77029,1417 Sheryl St,"Houston, TX 77029",House,1900,4,1.5,1050.0,Houston,TX,77029
77029,8201 Garfield St,"Houston, TX 77029",House,1595,3,2,1028.0,Houston,TX,77029
77029,414 Clinton Park St,"Houston, TX 77029",House,1675,3,2,1579.0,Houston,TX,77029
77029,9732 Cargill St Unit B,"Houston, TX 77029",Condo,1195,3,2,872.0,Houston,TX,77029
77029,1709 Caspersen Dr,"Houston, TX 77029",House,1500,3,2,871.0,Houston,TX,77029
77029,8747 Josie St,"Houston, TX 77029",House,1475,3,1,950.0,Houston,TX,77029
77029,319 Clearwater St,"Houston, TX 77029",Other,1550,3,2,1314.0,Houston,TX,77029
77029,336 DE Haven St # A,"Houston, TX 77029",Other,1700,3,2,1205.0,Houston,TX,77029
77029,418 Armstrong St Unit B,"Houston, TX 77029",Condo,1350,3,2,872.0,Houston,TX,77029
77029,9834 Pelsey St Unit B,"Houston, TX 77029",House,1350,3,1,852.0,Houston,TX,77029
77029,8606 Berndale St Rm 1,"Houston, TX 77029",Townhome,850,1,1,400.0,Houston,TX,77029
77029,322 New Hampshire St,"Houston, TX 77029",Other,1600,3,2,972.0,Houston,TX,77029
77029,9720 Pelsey St,"Houston, TX 77029",House,1675,3,2.5,1487.0,Houston,TX,77029
77029,1102 Laurentide St,"Houston, TX 77029",House,1525,3,2,1984.0,Houston,TX,77029
38343,33 Constellation Cir,"Jackson, TN 38305",Apartment,1049,1,1,850.0,Jackson,TN,38305
38343,33 Constellation Cir,"Jackson, TN 38305",Apartment,1500,3,2,1200.0,Jackson,TN,38305
38343,10 Hull Cv,"Jackson, TN 38305",Apartment,1334,2,1,1000.0,Jackson,TN,38305
38343,10 Hull Cv,"Jackson, TN 38305",Apartment,1416,3,2,1200.0,Jackson,TN,38305
38343,120 Westminster Cv,"Medina, TN 38355",House,1795,3,2,1209.0,Medina,TN,38355
38343,89 Springtime Cv,"Jackson, TN 38305",House,1495,3,2,1223.0,Jackson,TN,38305
38343,22 Grove Hill Ln,"Jackson, TN 38305",House,1995,3,2,1537.0,Jackson,TN,38305
38343,280 Moize Cut off Rd Apt C,"Jackson, TN 38305",Apartment,915,2,1.5,975.0,Jackson,TN,38305
38343,701 Walker Rd,"Jackson, TN 38305",House,1200,2,1.5,1024.0,Jackson,TN,38305
38343,22 Carlton Pl,"Jackson, TN 38305",House,1100,2,1,800.0,Jackson,TN,38305
38343,146 Jadewood Dr,"Jackson, TN 38305",House,2295,5,2.5,,Jackson,TN,38305
38343,340 Canvasback Dr,"Medina, TN 38355",House,1995,4,2,1906.0,Medina,TN,38355
38343,639 Old Humboldt Rd Apt C,"Jackson, TN 38305",Apartment,825,1,1,915.0,Jackson,TN,38305
67505,900 E 11th Ave,"Hutchinson, KS 67501",Apartment,475,Studio,1,450.0,Hutchinson,KS,67501
67505,902 E 11th Ave,"Hutchinson, KS 67501",Apartment,475,Studio,1,450.0,Hutchinson,KS,67501
67505,321 W 10th Ave,"Hutchinson, KS 67501",Apartment,750,1,1,350.0,Hutchinson,KS,67501
67505,723 E 9th Ave,"Hutchinson, KS 67501",House,675,1,1,496.0,Hutchinson,KS,67501
67505,1402 E 5th Ave,"Hutchinson, KS 67501",House,800,2,1,884.0,Hutchinson,KS,67501
67505,422 Crescent Blvd,"Hutchinson, KS 67502",House,650,2,1,983.0,Hutchinson,KS,67502
67505,512 N Poplar St,"Hutchinson, KS 67501",House,900,4,2,1064.0,Hutchinson,KS,67501
67505,1612 W 4th Ave,"Hutchinson, KS 67501",House,575,1,1,400.0,Hutchinson,KS,67501
67505,1415 N Prairie Ave,"Hutchinson, KS 67501",House,895,3,1,1400.0,Hutchinson,KS,67501
67505,1908 N Severance St Apt 51,"Hutchinson, KS 67502",Condo,850,1,1,800.0,Hutchinson,KS,67502
67505,1304 E 5th Ave,"Hutchinson, KS 67501",House,800,2,1,1000.0,Hutchinson,KS,67501
67505,1509 N Monroe St,"Hutchinson, KS 67501",House,900,3,1,1300.0,Hutchinson,KS,67501
67505,14 E 2nd Ave,"Hutchinson, KS 67501",Apartment,575,1,1,550.0,Hutchinson,KS,67501
67505,401 E Ave,"Hutchinson, KS 67501",Apartment,490,Studio,1,250.0,Hutchinson,KS,67501
67505,401 E Ave,"Hutchinson, KS 67501",Apartment,650,2,1,700.0,Hutchinson,KS,67501
67501,900 E 11th Ave,"Hutchinson, KS 67501",Apartment,475,Studio,1,450.0,Hutchinson,KS,67501
67501,902 E 11th Ave,"Hutchinson, KS 67501",Apartment,475,Studio,1,450.0,Hutchinson,KS,67501
67501,321 W 10th Ave,"Hutchinson, KS 67501",Apartment,750,1,1,350.0,Hutchinson,KS,67501
67501,723 E 9th Ave,"Hutchinson, KS 67501",House,675,1,1,496.0,Hutchinson,KS,67501
67501,1402 E 5th Ave,"Hutchinson, KS 67501",House,800,2,1,884.0,Hutchinson,KS,67501
67501,512 N Poplar St,"Hutchinson, KS 67501",House,900,4,2,1064.0,Hutchinson,KS,67501
67501,1612 W 4th Ave,"Hutchinson, KS 67501",House,575,1,1,400.0,Hutchinson,KS,67501
67501,1415 N Prairie Ave,"Hutchinson, KS 67501",House,895,3,1,1400.0,Hutchinson,KS,67501
67501,1304 E 5th Ave,"Hutchinson, KS 67501",House,800,2,1,1000.0,Hutchinson,KS,67501
67501,1509 N Monroe St,"Hutchinson, KS 67501",House,900,3,1,1300.0,Hutchinson,KS,67501
67501,14 E 2nd Ave,"Hutchinson, KS 67501",Apartment,575,1,1,550.0,Hutchinson,KS,67501
67501,401 E Ave,"Hutchinson, KS 67501",Apartment,490,Studio,1,250.0,Hutchinson,KS,67501
67501,401 E Ave,"Hutchinson, KS 67501",Apartment,650,2,1,700.0,Hutchinson,KS,67501
32254,3034 W 18th Street W 18th B St Unit 3034,"Jacksonville, FL 32254",House,800,1,1,528.0,Jacksonville,FL,32254
32254,3501 Dignan St,"Jacksonville, FL 32254",House,1100,2,1,912.0,Jacksonville,FL,32254
32254,756 Saranac St,"Jacksonville, FL 32254",House,1235,2,1,1050.0,Jacksonville,FL,32254
32254,2895 Webster St,"Jacksonville, FL 32254",House,1215,2,1,924.0,Jacksonville,FL,32254
32254,2915 Lucoma Dr,"Jacksonville, FL 32254",House,1450,3,2,1300.0,Jacksonville,FL,32254
32254,1082 Melson Ave,"Jacksonville, FL 32254",House,1470,3,2,1300.0,Jacksonville,FL,32254
32254,2574 Commonwealth Ave,"Jacksonville, FL 32254",House,1258,3,2,1155.0,Jacksonville,FL,32254
32254,5121 Andrews St,"Jacksonville, FL 32254",House,1440,3,1,1372.0,Jacksonville,FL,32254
32254,856 W Palm Ave,"Jacksonville, FL 32254",House,1150,3,1,1597.0,Jacksonville,FL,32254
32254,5063 Columbus Ave,"Jacksonville, FL 32254",House,1250,3,1,1152.0,Jacksonville,FL,32254
32254,1028 Hood Ave,"Jacksonville, FL 32254",House,1425,3,2,1073.0,Jacksonville,FL,32254
32254,914 Allison St,"Jacksonville, FL 32254",House,1475,3,2,1395.0,Jacksonville,FL,32254
32254,3042 4th Street Cir,"Jacksonville, FL 32254",House,1600,3,2,1686.0,Jacksonville,FL,32254
32254,915 Melson Ave,"Jacksonville, FL 32254",House,1254,3,1,1130.0,Jacksonville,FL,32254
32254,3357 Columbus Ave,"Jacksonville, FL 32254",House,1000,1,1,550.0,Jacksonville,FL,32254
32254,5330 Kankakee Blvd,"Jacksonville, FL 32254",House,1545,3,2,1380.0,Jacksonville,FL,32254
32254,3515 Dignan St,"Jacksonville, FL 32254",House,1268,3,1,915.0,Jacksonville,FL,32254
32254,1623 Saint Clair St,"Jacksonville, FL 32254",House,1710,4,2,1858.0,Jacksonville,FL,32254
32254,1032 Hood Ave,"Jacksonville, FL 32254",House,1245,3,1,1281.0,Jacksonville,FL,32254
32254,2913 W 10th St,"Jacksonville, FL 32254",House,1025,3,1,904.0,Jacksonville,FL,32254
32254,3232 Dillon St,"Jacksonville, FL 32254",House,1250,3,1,873.0,Jacksonville,FL,32254
32254,920 Ontario St,"Jacksonville, FL 32254",House,1249,3,1,1142.0,Jacksonville,FL,32254
32254,2853 W 1st St,"Jacksonville, FL 32254",House,1600,4,2,1468.0,Jacksonville,FL,32254
