TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft,City,State,Zip
27332,"460 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",Pending,465000.0,4.0,3.5,2808.0,Sanford,NC,27332
27332,"289 Fairfax Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,299999.0,3.0,2.0,1747.0,Sanford,NC,27332
27332,"1249 Frank Wicker Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,279900.0,3.0,2.0,1784.0,Sanford,NC,27332
27332,"159 Woodwedge Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,323900.0,4.0,3.5,2134.0,Sanford,NC,27332
27332,"1152 Deerfoot Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,475000.0,4.0,3.5,2942.0,Sanford,NC,27332
27332,"718 Darwin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,469000.0,3.0,2.5,2739.0,Sanford,NC,27332
27332,"305 Old Field Loop, Sanford, NC 27332","Sanford, NC 27332",Pending,282900.0,3.0,2.5,2281.0,Sanford,NC,27332
27332,"2432 Rocky Fork Church Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,370000.0,2.0,1.0,1215.0,Sanford,NC,27332
27332,"141 Traceway, Sanford, NC 27332","Sanford, NC 27332",For Sale,549000.0,3.0,2.5,2692.0,Sanford,NC,27332
27332,"113 Lexington Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,358900.0,3.0,2.0,1829.0,Sanford,NC,27332
27332,"285 Coachman Way, Sanford, NC 27332","Sanford, NC 27332",Contingent,309900.0,4.0,2.5,2251.0,Sanford,NC,27332
27332,"664 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",Pending,329000.0,3.0,2.5,1903.0,Sanford,NC,27332
27332,"1825 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",For Sale,369995.0,3.0,2.0,1700.0,Sanford,NC,27332
27332,"105 Parkton Ct W, Sanford, NC 27332","Sanford, NC 27332",Pending,190000.0,4.0,2.5,1850.0,Sanford,NC,27332
27332,"1780 Dixie Farm Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,170000.0,3.0,2.0,1176.0,Sanford,NC,27332
27332,"37 Sweet Gum Cir, Sanford, NC 27332","Sanford, NC 27332",Pending,285000.0,4.0,2.5,2160.0,Sanford,NC,27332
27332,"91 Blue Heron Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,265000.0,3.0,2.0,1285.0,Sanford,NC,27332
27332,"319 Deer View, Sanford, NC 27332","Sanford, NC 27332",Pending,120000.0,3.0,2.0,1404.0,Sanford,NC,27332
27332,"1907 Wedgewood Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,374900.0,3.0,2.0,2098.0,Sanford,NC,27332
27332,"924 Vic Keith Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,599990.0,4.0,3.5,4121.0,Sanford,NC,27332
27332,"49 Nassau Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,650000.0,5.0,3.0,3637.0,Sanford,NC,27332
27332,"607 Cashmere Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,415500.0,4.0,2.5,2700.0,Sanford,NC,27332
27332,"3173 Carolina Way, Sanford, NC 27332","Sanford, NC 27332",Pending,450000.0,4.0,3.0,2435.0,Sanford,NC,27332
27332,"989 Whistling Wind, Sanford, NC 27332","Sanford, NC 27332",Pending,250000.0,3.0,2.0,1383.0,Sanford,NC,27332
27332,"181 Quail Hollow, Sanford, NC 27332","Sanford, NC 27332",Pending,365000.0,4.0,2.5,2250.0,Sanford,NC,27332
27332,"5027 Lake Willet Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,649900.0,4.0,2.0,2000.0,Sanford,NC,27332
27332,"79 Clearwater Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,275000.0,3.0,2.5,2500.0,Sanford,NC,27332
27332,"52 Rolling Pasture Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,316000.0,3.0,2.0,1717.0,Sanford,NC,27332
27332,"81 Bay Tree Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,259900.0,3.0,2.5,1894.0,Sanford,NC,27332
27332,"6080 Jones Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,349900.0,4.0,2.5,2200.0,Sanford,NC,27332
27332,"258 Bullard Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,395000.0,2.0,1.0,2040.0,Sanford,NC,27332
27332,"277 Lake Pt, Sanford, NC 27332","Sanford, NC 27332",Pending,848000.0,4.0,3.5,4343.0,Sanford,NC,27332
27332,"1058 Sanders Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,125000.0,3.0,1.5,1050.0,Sanford,NC,27332
27332,"1744 Daiquiri Turn, Sanford, NC 27332","Sanford, NC 27332",Pending,284900.0,3.0,2.0,1652.0,Sanford,NC,27332
27332,"2102 Washington St, Sanford, NC 27332","Sanford, NC 27332",Pending,365000.0,3.0,2.0,2360.0,Sanford,NC,27332
27332,"1727 Margarita Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,328000.0,3.0,2.0,1864.0,Sanford,NC,27332
27332,"791 Northview Dr NE, Sanford, NC 27332","Sanford, NC 27332",Pending,299900.0,3.0,2.0,2084.0,Sanford,NC,27332
27332,"1602 Stonegate, Sanford, NC 27332","Sanford, NC 27332",Pending,235000.0,3.0,2.5,1391.0,Sanford,NC,27332
27332,"1346 Ohio Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,355000.0,3.0,2.0,1675.0,Sanford,NC,27332
27332,"25 Pine Haven Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,125000.0,3.0,2.0,1296.0,Sanford,NC,27332
27332,"5043 Bluebird Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,340000.0,3.0,2.0,1631.0,Sanford,NC,27332
27332,"97 Skycroft Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,499900.0,5.0,3.5,3739.0,Sanford,NC,27332
27332,"210 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,279900.0,3.0,2.0,1350.0,Sanford,NC,27332
27332,"422 Clearwater Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,374900.0,3.0,2.0,2243.0,Sanford,NC,27332
27332,"110 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,294440.0,4.0,2.5,1925.0,Sanford,NC,27332
27332,"305 Cresthaven Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,239900.0,3.0,2.5,2300.0,Sanford,NC,27332
27332,"3250 Bristol St, Sanford, NC 27332","Sanford, NC 27332",Pending,274900.0,3.0,2.0,1591.0,Sanford,NC,27332
27332,"1758 Daiquiri Turn, Sanford, NC 27332","Sanford, NC 27332",For Sale,515900.0,3.0,2.5,2700.0,Sanford,NC,27332
27332,"7807 Villanow Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,450000.0,3.0,2.5,2807.0,Sanford,NC,27332
27332,"97 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,449850.0,4.0,3.5,3320.0,Sanford,NC,27332
27332,"99 Stoney Hill Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,279500.0,4.0,2.0,1755.0,Sanford,NC,27332
27332,"589 Spyglass Ln, Sanford, NC 27332","Sanford, NC 27332",For Sale,640000.0,3.0,3.0,3300.0,Sanford,NC,27332
27332,"1962 Wedgewood Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,355000.0,3.0,2.0,1956.0,Sanford,NC,27332
27332,"95 Cresthaven Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,330000.0,3.0,2.5,2336.0,Sanford,NC,27332
27332,"205 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,278900.0,3.0,2.5,1405.0,Sanford,NC,27332
27332,"465 Harbor Trce N, Sanford, NC 27332","Sanford, NC 27332",Pending,210000.0,2.0,2.0,1238.0,Sanford,NC,27332
27332,"143 Traceway, Sanford, NC 27332","Sanford, NC 27332",For Sale,375000.0,3.0,2.5,1967.0,Sanford,NC,27332
27332,"418 Frazier Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,229000.0,3.0,1.0,1067.0,Sanford,NC,27332
27332,"150 Golf Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,369999.0,4.0,3.0,2351.0,Sanford,NC,27332
27332,"101 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,302900.0,3.0,2.5,1565.0,Sanford,NC,27332
27332,"7024 Cedar Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,360000.0,3.0,2.0,1755.0,Sanford,NC,27332
27332,"510 Lakeside Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,535000.0,3.0,2.0,2159.0,Sanford,NC,27332
27332,"3601 Hiawatha Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,338000.0,3.0,2.0,2389.0,Sanford,NC,27332
27332,"114 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,380000.0,3.0,2.5,2078.0,Sanford,NC,27332
27332,"105 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,278900.0,3.0,2.5,1405.0,Sanford,NC,27332
27332,"1450 New York Ave, Sanford, NC 27332","Sanford, NC 27332",Pending,345000.0,3.0,2.0,1609.0,Sanford,NC,27332
27332,"1279 Frank Wicker Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,99000.0,3.0,1.0,950.0,Sanford,NC,27332
27332,"107 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,399000.0,3.0,2.0,1992.0,Sanford,NC,27332
27332,"111 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,435000.0,4.0,2.5,2438.0,Sanford,NC,27332
27332,"1740 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",Pending,319900.0,3.0,2.0,1688.0,Sanford,NC,27332
27332,"114 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,288615.0,3.0,2.5,1744.0,Sanford,NC,27332
27332,"2059 Cedar Cir, Sanford, NC 27332","Sanford, NC 27332",Contingent,349900.0,3.0,2.5,1967.0,Sanford,NC,27332
27332,"634 Angus Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,415000.0,4.0,2.0,2401.0,Sanford,NC,27332
27332,"106 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,390000.0,4.0,2.5,2213.0,Sanford,NC,27332
27332,"102 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,425000.0,4.0,3.5,2387.0,Sanford,NC,27332
27332,"103 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,390000.0,4.0,2.5,2213.0,Sanford,NC,27332
27332,"110 Grinnel Loop, Sanford, NC 27332","Sanford, NC 27332",For Sale,399000.0,4.0,2.5,2143.0,Sanford,NC,27332
27332,"4027 Deer Track Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,399999.0,3.0,2.0,1928.0,Sanford,NC,27332
27332,"1276 Saint Andrews Church Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,194500.0,3.0,1.0,1250.0,Sanford,NC,27332
27332,"83 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",For Sale,424700.0,4.0,3.5,3030.0,Sanford,NC,27332
27332,"8009 Birkdale Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,384900.0,4.0,4.5,2400.0,Sanford,NC,27332
27332,"2531 Sheriff Watson Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,399990.0,4.0,2.5,2480.0,Sanford,NC,27332
27332,"4205 River Run Dr, Sanford, NC 27332","Sanford, NC 27332",Contingent,285000.0,3.0,2.0,1647.0,Sanford,NC,27332
27332,"476 Clearwater Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,375000.0,4.0,2.0,2495.0,Sanford,NC,27332
27332,"2991 Rocky Fork Church Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,229000.0,3.0,1.5,1735.0,Sanford,NC,27332
27332,"57 Indian Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,349900.0,3.0,2.5,1967.0,Sanford,NC,27332
27332,"121 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,358650.0,4.0,2.0,2100.0,Sanford,NC,27332
27332,"346 Troy Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,296900.0,3.0,2.5,1511.0,Sanford,NC,27332
27332,"133 Traceway, Sanford, NC 27332","Sanford, NC 27332",For Sale,429000.0,3.0,2.5,2954.0,Sanford,NC,27332
27332,"152 Copper Loop, Sanford, NC 27332","Sanford, NC 27332",Pending,372900.0,4.0,2.5,3096.0,Sanford,NC,27332
27332,"1804 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",Pending,319900.0,3.0,2.5,2371.0,Sanford,NC,27332
27332,"114 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,296900.0,3.0,2.5,1511.0,Sanford,NC,27332
27332,"206 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",For Sale,302900.0,3.0,2.5,1565.0,Sanford,NC,27332
27332,"2058 Cedar Cir, Sanford, NC 27332","Sanford, NC 27332",For Sale,441500.0,3.0,2.5,3235.0,Sanford,NC,27332
27332,"3601-3 Hiawatha Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,533000.0,3.0,2.0,2389.0,Sanford,NC,27332
27332,"114 Sutherland Rd, Sanford, NC 27332","Sanford, NC 27332",For Sale,414990.0,4.0,2.5,2480.0,Sanford,NC,27332
27332,"1712 Irish Blvd, Sanford, NC 27332","Sanford, NC 27332",For Sale,415000.0,3.0,2.0,1910.0,Sanford,NC,27332
27332,"616 Blanchard Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,229900.0,3.0,2.0,1901.0,Sanford,NC,27332
27332,"Western Pine Way Lot 27, Sanford, NC 27332","Sanford, NC 27332",For Sale,410000.0,3.0,3.0,2604.0,Sanford,NC,27332
27332,"134 Longleaf Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,339000.0,4.0,2.5,2255.0,Sanford,NC,27332
27332,"Sutherland Rd Lot 10, Sanford, NC 27332","Sanford, NC 27332",For Sale,359990.0,3.0,2.0,1564.0,Sanford,NC,27332
27332,"209 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,254900.0,3.0,2.0,1230.0,Sanford,NC,27332
27332,"65 Western Pine Way, Sanford, NC 27332","Sanford, NC 27332",Pending,407550.0,4.0,3.5,2721.0,Sanford,NC,27332
27332,"6023 Saint Andrews Dr, Sanford, NC 27332","Sanford, NC 27332",For Sale,393000.0,4.0,2.5,2820.0,Sanford,NC,27332
27332,"1046 Coachman Way, Sanford, NC 27332","Sanford, NC 27332",Pending,385000.0,4.0,2.5,2961.0,Sanford,NC,27332
27332,"202 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,296900.0,3.0,2.5,1511.0,Sanford,NC,27332
27332,"4209 River Run Dr, Sanford, NC 27332","Sanford, NC 27332",Contingent,275000.0,3.0,2.0,1560.0,Sanford,NC,27332
27332,"118 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,309630.0,4.0,3.0,2428.0,Sanford,NC,27332
27332,"74 Red Pine Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,436150.0,4.0,3.5,3119.0,Sanford,NC,27332
27332,"232 Captain Hbr, Sanford, NC 27332","Sanford, NC 27332",Pending,464000.0,3.0,3.0,2852.0,Sanford,NC,27332
27332,"2055 Long Point Trl, Sanford, NC 27332","Sanford, NC 27332",For Sale,440500.0,4.0,2.5,2400.0,Sanford,NC,27332
27332,"Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,294740.0,3.0,2.0,1725.0,Sanford,NC,27332
27332,"3012 Tramway Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,750000.0,3.0,1.5,1274.0,Sanford,NC,27332
27332,"Sheriff Watson Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,329605.0,4.0,3.0,2428.0,Sanford,NC,27332
27332,"142 Teagarden Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,298240.0,4.0,3.0,2428.0,Sanford,NC,27332
27332,"201 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,256900.0,3.0,2.0,1230.0,Sanford,NC,27332
27332,"3008 Tramway Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,750000.0,3.0,1.0,1218.0,Sanford,NC,27332
27332,"1262 Brenda St, Sanford, NC 27332","Sanford, NC 27332",Pending,373705.0,4.0,2.5,2372.0,Sanford,NC,27332
27332,"110 Toppin Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,252900.0,3.0,2.0,1230.0,Sanford,NC,27332
27332,"6071 Jones Cir, Sanford, NC 27332","Sanford, NC 27332",Pending,375000.0,3.0,2.0,1700.0,Sanford,NC,27332
27332,"Teagarden Ct Lot 69, Sanford, NC 27332","Sanford, NC 27332",Pending,278740.0,3.0,2.0,1725.0,Sanford,NC,27332
27332,"3038 Brandy Ln, Sanford, NC 27332","Sanford, NC 27332",Pending,289500.0,3.0,2.0,1850.0,Sanford,NC,27332
27332,"221 Fig Ct, Sanford, NC 27332","Sanford, NC 27332",Pending,297900.0,3.0,2.5,1565.0,Sanford,NC,27332
27332,"123 Sutherland Rd, Sanford, NC 27332","Sanford, NC 27332",Pending,416320.0,2.0,2.0,1687.0,Sanford,NC,27332
27332,"2119 Detroit Blvd, Sanford, NC 27332","Sanford, NC 27332",Pending,295000.0,3.0,2.0,1624.0,Sanford,NC,27332
27332,"1430 Alamaba Ave, Sanford, NC 27332","Sanford, NC 27332",Pending,329000.0,3.0,2.5,1546.0,Sanford,NC,27332
27332,"140 Edgefield Dr, Sanford, NC 27332","Sanford, NC 27332",Pending,359900.0,3.0,2.5,1911.0,Sanford,NC,27332
65708,"8388 Lawrence 2194, Monett, MO 65708","Monett, MO 65708",For Sale,299000.0,3.0,2.0,2650.0,Monett,MO,65708
65708,"110 Miller Way, Monett, MO 65708","Monett, MO 65708",For Sale,289000.0,5.0,3.0,2666.0,Monett,MO,65708
65708,"204 Payton St, Monett, MO 65708","Monett, MO 65708",For Sale,219900.0,3.0,2.0,1364.0,Monett,MO,65708
65708,"400 Myrtle St, Monett, MO 65708","Monett, MO 65708",Pending,189900.0,4.0,2.0,1320.0,Monett,MO,65708
65708,"1401 Rosewood St, Monett, MO 65708","Monett, MO 65708",For Sale,249900.0,4.0,2.5,2619.0,Monett,MO,65708
65708,"501 N Lincoln Ave, Monett, MO 65708","Monett, MO 65708",For Sale,159900.0,3.0,1.5,1639.0,Monett,MO,65708
65708,"7 Sunset Dr, Monett, MO 65708","Monett, MO 65708",Pending,210000.0,2.0,2.0,2080.0,Monett,MO,65708
65708,"18198 Lawrence 1073, Monett, MO 65708","Monett, MO 65708",Pending,144900.0,2.0,1.0,900.0,Monett,MO,65708
65708,"1202 Amanda Ave, Monett, MO 65708","Monett, MO 65708",For Sale,225000.0,3.0,2.0,1315.0,Monett,MO,65708
65708,"8812 Lawrence 2230, Monett, MO 65708","Monett, MO 65708",Pending,429000.0,4.0,3.5,3571.0,Monett,MO,65708
65708,"602 E Benton St, Monett, MO 65708","Monett, MO 65708",For Sale,90000.0,3.0,1.0,1384.0,Monett,MO,65708
65708,"7647 Lawrence 2210, Monett, MO 65708","Monett, MO 65708",Pending,389000.0,4.0,2.0,1976.0,Monett,MO,65708
65708,"801 Stearman Dr, Monett, MO 65708","Monett, MO 65708",For Sale,595000.0,4.0,3.0,5163.0,Monett,MO,65708
65708,"2 Atwell Acres St, Monett, MO 65708","Monett, MO 65708",For Sale,129900.0,3.0,2.0,1579.0,Monett,MO,65708
65708,"1004 Frisco St, Monett, MO 65708","Monett, MO 65708",For Sale,204000.0,3.0,1.5,1589.0,Monett,MO,65708
65708,"201 Brown St, Monett, MO 65708","Monett, MO 65708",Pending,245000.0,3.0,2.5,1980.0,Monett,MO,65708
65708,"608 Tenth St, Monett, MO 65708","Monett, MO 65708",For Sale,160000.0,2.0,1.0,1226.0,Monett,MO,65708
65708,"3016 Private Road 1120, Monett, MO 65708","Monett, MO 65708",For Sale,415000.0,3.0,1.5,3199.0,Monett,MO,65708
65708,"335 N Belaire St, Monett, MO 65708","Monett, MO 65708",For Sale,389600.0,3.0,3.0,3330.0,Monett,MO,65708
65708,"7059 Farm Road 1100, Monett, MO 65708","Monett, MO 65708",For Sale,685000.0,3.0,2.5,1454.0,Monett,MO,65708
65708,"16 Southgate Ave, Monett, MO 65708","Monett, MO 65708",For Sale,350000.0,3.0,2.5,2298.0,Monett,MO,65708
65708,"217 Miller Way, Monett, MO 65708","Monett, MO 65708",For Sale,299900.0,4.0,3.0,3606.0,Monett,MO,65708
65708,"1800 Twin Oaks Dr, Monett, MO 65708","Monett, MO 65708",Pending,342000.0,4.0,2.0,3188.0,Monett,MO,65708
65708,"713 4th St, Monett, MO 65708","Monett, MO 65708",For Sale,100900.0,2.0,1.0,988.0,Monett,MO,65708
65708,"619 S Eisenhower St, Monett, MO 65708","Monett, MO 65708",Pending,329900.0,4.0,3.0,3009.0,Monett,MO,65708
65708,"8863 Lawrence 2220, Monett, MO 65708","Monett, MO 65708",Contingent,339999.0,3.0,2.0,1821.0,Monett,MO,65708
65708,"916 Lakewood Dr, Monett, MO 65708","Monett, MO 65708",Pending,334900.0,4.0,3.0,2587.0,Monett,MO,65708
65708,"600 County Rd, Monett, MO 65708","Monett, MO 65708",For Sale,79000.0,2.0,1.0,1058.0,Monett,MO,65708
65708,"911 Roosevelt St, Monett, MO 65708","Monett, MO 65708",Pending,129900.0,2.0,1.0,918.0,Monett,MO,65708
65708,"608 N Lincoln Ave, Monett, MO 65708","Monett, MO 65708",Pending,139500.0,2.0,1.0,1260.0,Monett,MO,65708
65708,"1206 Old Orchard Dr, Monett, MO 65708","Monett, MO 65708",Pending,244900.0,3.0,2.0,1814.0,Monett,MO,65708
65708,"305 W County St, Monett, MO 65708","Monett, MO 65708",Pending,168500.0,3.0,1.0,1496.0,Monett,MO,65708
65708,"1211 Amanda Ave, Monett, MO 65708","Monett, MO 65708",Pending,239900.0,3.0,2.0,1378.0,Monett,MO,65708
65708,"1007 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,235000.0,3.0,2.0,1435.0,Monett,MO,65708
65708,"1405 4th St, Monett, MO 65708","Monett, MO 65708",Pending,230000.0,3.0,2.0,1500.0,Monett,MO,65708
65708,"1400 N 6th St, Monett, MO 65708","Monett, MO 65708",Pending,224800.0,4.0,2.0,2169.0,Monett,MO,65708
65708,"33 Parkwood Pl, Monett, MO 65708","Monett, MO 65708",Pending,259000.0,3.0,2.5,1712.0,Monett,MO,65708
65708,"201 Penzance St, Monett, MO 65708","Monett, MO 65708",Pending,237900.0,4.0,2.5,2604.0,Monett,MO,65708
65708,"613 8th St, Monett, MO 65708","Monett, MO 65708",Pending,189900.0,3.0,1.0,1342.0,Monett,MO,65708
65708,"1001 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,247500.0,3.0,2.0,1535.0,Monett,MO,65708
65708,"1005 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,250000.0,4.0,2.0,1565.0,Monett,MO,65708
65708,"105 Hazel St, Monett, MO 65708","Monett, MO 65708",Pending,263500.0,3.0,2.0,1738.0,Monett,MO,65708
65708,"608 N Central Ave, Monett, MO 65708","Monett, MO 65708",Pending,100000.0,2.0,1.5,1421.0,Monett,MO,65708
65708,"1102 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,250000.0,4.0,2.0,1565.0,Monett,MO,65708
65708,"1002 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,260500.0,4.0,2.0,1585.0,Monett,MO,65708
65708,"1003 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,245750.0,3.0,2.0,1475.0,Monett,MO,65708
65708,"1006 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,247500.0,3.0,2.0,1535.0,Monett,MO,65708
65708,"1101 Abbey Ave, Monett, MO 65708","Monett, MO 65708",For Sale,260500.0,4.0,2.0,1585.0,Monett,MO,65708
65708,"1212 Admiral Pl, Monett, MO 65708","Monett, MO 65708",Pending,209900.0,4.0,1.5,2505.0,Monett,MO,65708
65708,"108 Palmer Dr, Monett, MO 65708","Monett, MO 65708",Pending,155000.0,3.0,1.0,1104.0,Monett,MO,65708
65708,"306 Pleasant Dr, Monett, MO 65708","Monett, MO 65708",Pending,165000.0,3.0,1.5,1350.0,Monett,MO,65708
65708,"1109 Woodland Ridge Dr, Monett, MO 65708","Monett, MO 65708",Pending,215000.0,3.0,2.0,1472.0,Monett,MO,65708
65708,"901 E Cale St, Monett, MO 65708","Monett, MO 65708",Pending,55000.0,2.0,1.0,960.0,Monett,MO,65708
65708,"1109 Abbey Ave, Monett, MO 65708","Monett, MO 65708",Pending,250000.0,4.0,2.0,1565.0,Monett,MO,65708
28112,"2115 Arden Dr, Monroe, NC 28112","Monroe, NC 28112",For Sale,389000.0,4.0,2.5,1993.0,Monroe,NC,28112
28112,"1401 Trinity Church Rd, Monroe, NC 28112","Monroe, NC 28112",Coming Soon,385000.0,3.0,2.5,1628.0,Monroe,NC,28112
28112,"3025 Old Montgomery Place Rd, Monroe, NC 28112","Monroe, NC 28112",Contingent,325000.0,3.0,2.0,1212.0,Monroe,NC,28112
28112,"1606 Helms Short Cut Rd, Monroe, NC 28112","Monroe, NC 28112",For Sale,890000.0,3.0,3.0,2059.0,Monroe,NC,28112
28112,"1307 Secrest Commons Dr, Monroe, NC 28112","Monroe, NC 28112",For Sale,409890.0,4.0,2.5,2820.0,Monroe,NC,28112
28112,"1303 Secrest Commons Dr, Monroe, NC 28112","Monroe, NC 28112",For Sale,412090.0,4.0,2.5,2565.0,Monroe,NC,28112
28112,"622 Sandy Ridge Rd W, Monroe, NC 28112","Monroe, NC 28112",For Sale,849000.0,4.0,2.5,3275.0,Monroe,NC,28112
28112,"806 Gw Broome Rd, Monroe, NC 28112","Monroe, NC 28112",For Sale,565000.0,3.0,2.0,2275.0,Monroe,NC,28112
28112,"203 Maurice St, Monroe, NC 28112","Monroe, NC 28112",Contingent,239900.0,3.0,1.5,1859.0,Monroe,NC,28112
28112,"1302 Trinity Church Rd, Monroe, NC 28112","Monroe, NC 28112",Contingent,349888.0,4.0,2.0,2120.0,Monroe,NC,28112
28112,"6614 Medlin Rd, Monroe, NC 28112","Monroe, NC 28112",Pending,299900.0,3.0,3.0,2458.0,Monroe,NC,28112
28112,"3025 Wolf Pond Rd, Monroe, NC 28112","Monroe, NC 28112",Coming Soon,300000.0,3.0,1.0,1181.0,Monroe,NC,28112
28112,"2516 Tara Dr, Monroe, NC 28112","Monroe, NC 28112",Contingent,495000.0,3.0,2.5,2445.0,Monroe,NC,28112
28112,"1203 Zeb Helms Rd, Monroe, NC 28112","Monroe, NC 28112",Pending,375000.0,3.0,2.0,2195.0,Monroe,NC,28112
28112,"1240 Secrest Commons Dr, Monroe, NC 28112","Monroe, NC 28112",For Sale,407590.0,4.0,2.5,2565.0,Monroe,NC,28112
28112,"1302 Stone Marker Dr Unit 36, Monroe, NC 28112","Monroe, NC 28112",For Sale,489900.0,4.0,3.5,2648.0,Monroe,NC,28112
28112,"3501 Old Pageland Monroe Rd, Monroe, NC 28112","Monroe, NC 28112",Pending,397500.0,2.0,2.0,1456.0,Monroe,NC,28112
28112,"1219 Stone Marker Dr Unit 50, Monroe, NC 28112","Monroe, NC 28112",For Sale,529900.0,4.0,3.5,2648.0,Monroe,NC,28112
28112,"1242 Stone Marker Dr Unit 37, Monroe, NC 28112","Monroe, NC 28112",For Sale,529900.0,4.0,2.5,3131.0,Monroe,NC,28112
